Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5728168487548828,0.9852408170700073,0.9947978854179382,0.523235559463501,0.676079511642456
2,0.6102620363235474,0.9865456819534302,0.9957761764526367,0.5412059426307678,0.7240684032440186
3,0.6184108257293701,0.986580491065979,0.9954966902732849,0.5567150115966797,0.7168574333190918
4,0.6125750541687012,0.9865264892578125,0.9956527948379517,0.5459302663803101,0.7202327251434326
5,0.6027151942253113,0.9859731793403625,0.995174765586853,0.5422836542129517,0.697922945022583
