Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5493730902671814,0.9852352142333984,0.9959335923194885,0.4672698378562927,0.7015871405601501
2,0.5601656436920166,0.9853143692016602,0.9959256649017334,0.47144508361816406,0.7031287550926208
3,0.5680126547813416,0.9855402708053589,0.9959985613822937,0.4791475236415863,0.7102543115615845
4,0.5634552240371704,0.9853765964508057,0.9959440231323242,0.47351837158203125,0.7050735950469971
5,0.5609755516052246,0.9852880239486694,0.9958475828170776,0.47386088967323303,0.7002944946289062
