Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5717865228652954,0.9853377342224121,0.9950196146965027,0.517413318157196,0.6809806823730469
2,0.6023906469345093,0.9865037202835083,0.9960096478462219,0.5259135961532593,0.7301958799362183
3,0.6083948612213135,0.986479640007019,0.9957807064056396,0.5365345478057861,0.7225363254547119
4,0.612392246723175,0.986574649810791,0.9957897663116455,0.5413167476654053,0.7245155572891235
5,0.615709662437439,0.986544132232666,0.9955964088439941,0.5489610433578491,0.7185550928115845
