Epoch,Train Loss,Train Unlabel Loss,Validation Loss
1,0.3346518140646719,0.11809304207563401,0.4816710535022948
2,0.27168088776450006,0.09057707414031028,0.4924587292803658
3,0.25875059471976375,0.0943621650338173,0.4366783019569185
4,0.2426151635185365,0.0945239876707395,0.4789389322201411
5,0.25023256021161233,0.07640267759561539,0.43889669080575305
6,0.2370666568317721,0.0739953218648831,0.4685824563105901
7,0.22801725922092314,0.06721290449301402,0.48161986304654014
8,0.22431959788645467,0.06768614773948987,0.440882157948282
9,0.21997275698569513,0.06410522994895776,0.43733246624469757
10,0.21561376183263717,0.057916292920708656,0.3959786643584569
11,0.21303193136568993,0.05855007283389568,0.4268164187669754
12,0.21275184587124854,0.05397378305594126,0.4183297935459349
13,0.20509388677535517,0.05201485306024552,0.40061427156130475
14,0.20735851449351156,0.055761332313219704,0.42350612415207756
15,0.20685325534112992,0.05440048227707545,0.4175129152006573
16,0.2063060216365322,0.04892391413450241,0.4134427143467797
17,0.20855429393629873,0.04529142342507839,0.4473925746149487
18,0.20142843021500495,0.04214665703475475,0.46093781458006966
19,0.2002951656618426,0.03929127131899198,0.39250991079542374
20,0.19809531127252886,0.03634882047772407,0.34953688581784564
21,0.19402482749954347,0.03821281927327315,0.36935503284136456
22,0.19570211758536676,0.03766069586078326,0.36975517951779896
23,0.19510098359277173,0.039464013278484346,0.36123865511682296
24,0.1948907393601633,0.0358026422560215,0.3328203674819734
25,0.19276168490609816,0.03814770107467969,0.36367977493339115
26,0.19264659948887364,0.04346862932046255,0.3982403866118855
27,0.19496693101621443,0.03257030745347341,0.4338041411505805
28,0.1902922882187751,0.033654610191782314,0.3600432102878888
29,0.18860599917750204,0.03284469880163669,0.3652220509118504
30,0.18791433784269518,0.02977206235130628,0.33152485142151517
31,0.19005560759575135,0.03024923726916313,0.32006047500504387
32,0.18655952301717574,0.029620724295576415,0.3444017734792497
33,0.18606398345962646,0.030417686824997268,0.4092704935206307
34,0.18815569089305018,0.03356464492777984,0.3479195949104097
35,0.18517512063826283,0.027848117426037787,0.4607023745775223
36,0.18489115968827277,0.02767773934950431,0.30379386825693977
37,0.18374308539975073,0.02476656051973502,0.4258440434932709
38,0.1835630485127049,0.026561861919860045,0.45333824803431827
39,0.1842141793620202,0.029439124216636022,0.34096112847328186
40,0.18525251736564022,0.028359696144858997,0.32010170569022495
41,0.182300988608791,0.026898415510853133,0.3921894257267316
42,0.18123120992414413,0.0272162905583779,0.5345604883299934
43,0.18231595946896462,0.026954632066190243,0.3356708925631311
44,0.18469785240388686,0.02552049563576778,0.3343934184975094
45,0.1811114291990957,0.02883932509769996,0.3048571050167084
46,0.18034144159286253,0.02572617158293724,0.4111785524421268
47,0.1800468700547372,0.03105066710462173,0.5408910893731647
48,0.18564387281094827,0.030528349553545317,0.3190680833326446
49,0.1805525912392524,0.0267864178866148,0.424240891304281
50,0.17784962663727422,0.024651916697621346,0.3354543464051353
51,0.17708400882059527,0.024385359200338522,0.31695300257868236
52,0.17682467708664557,0.02128714881837368,0.46497008204460144
53,0.17781264214746414,0.02327535276611646,0.3866180545753903
54,0.17600790992859872,0.022617800099154314,0.42362448159191346
55,0.17652579440224556,0.0241447227075696,0.3857603073120117
56,0.17668812755615482,0.022559913496176403,0.29880598766936195
57,0.17480521701997326,0.02233779653906822,0.3863038420677185
58,0.17402685178864385,0.0203246317182978,0.34709079480833477
59,0.17345236501386088,0.023007566419740517,0.3840098414156172
