Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5891330242156982,0.9972124695777893,0.9987180233001709,0.5932685136795044,0.6397822499275208
2,0.6203040480613708,0.9975453615188599,0.9990854859352112,0.5886488556861877,0.706527590751648
3,0.599515974521637,0.9974257349967957,0.9990277290344238,0.5724434852600098,0.6878482699394226
4,0.6175547242164612,0.9976750612258911,0.9993185997009277,0.5617982745170593,0.7462805509567261
