Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5730477571487427,0.9852235317230225,0.9947733283042908,0.52358478307724,0.6753356456756592
2,0.5983313322067261,0.9862456321716309,0.9957802295684814,0.5248510837554932,0.7195367813110352
3,0.604231595993042,0.9863085746765137,0.9957150220870972,0.5315072536468506,0.7180272340774536
4,0.6010439991950989,0.9863637089729309,0.995942234992981,0.5232173800468445,0.7260828614234924
5,0.5905323028564453,0.9859817028045654,0.9957665205001831,0.5125775933265686,0.7134670615196228
