Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5325144529342651,0.9968234896659851,0.9983401298522949,0.6093248724937439,0.6086612343788147
2,0.672510027885437,0.997916042804718,0.9993200898170471,0.6353746056556702,0.7700894474983215
3,0.6769883632659912,0.997961163520813,0.9994158148765564,0.6248676776885986,0.7879964709281921
4,0.6825857758522034,0.9979990720748901,0.999459445476532,0.6231674551963806,0.8020839691162109
5,0.6715233325958252,0.9979897737503052,0.999566912651062,0.591254472732544,0.8279719352722168
