Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5321271419525146,0.9968169927597046,0.998336136341095,0.6086068153381348,0.6062096953392029
2,0.6713055968284607,0.9978680610656738,0.9992636442184448,0.6366152763366699,0.757750928401947
3,0.6726662516593933,0.9979286193847656,0.9994150996208191,0.6128156185150146,0.7886975407600403
4,0.6787050366401672,0.997986376285553,0.9994702935218811,0.612575888633728,0.8043733239173889
5,0.6802433729171753,0.9980267882347107,0.9995406866073608,0.6045353412628174,0.8230113387107849
