Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5325435400009155,0.9968209862709045,0.9983381628990173,0.6093558073043823,0.6082016229629517
2,0.6387794613838196,0.9976529479026794,0.999081015586853,0.631721019744873,0.7227709293365479
3,0.6675415635108948,0.9978776574134827,0.999306857585907,0.6298202872276306,0.7658184170722961
4,0.670577347278595,0.9979212284088135,0.9993784427642822,0.6240643858909607,0.7817109227180481
5,0.6688193082809448,0.9979075193405151,0.9993596076965332,0.6214468479156494,0.7733157277107239
