Epoch,Train Loss,Validation Loss
1,0.35751277813988347,0.3834902164008882
2,0.2577219122840512,0.36282198545005584
3,0.24593248223104786,0.33259497996833587
4,0.2345979106041693,0.34490607596106
5,0.2292007985614961,0.3381202080183559
6,0.22217779707524085,0.31494195842080647
7,0.21835753456238777,0.3151189370287789
8,0.21531692560641996,0.31890862352318233
9,0.21276351578773992,0.3091413577397664
10,0.2120005594145867,0.3045804061823421
11,0.208007284133665,0.32442067397965324
12,0.20728693229536857,0.36754392087459564
13,0.20790716448137836,0.30277765211131835
14,0.20046103471709836,0.2973156323035558
15,0.1993707280005178,0.2939171716570854
16,0.19910287991646797,0.3186848676866955
17,0.19907101844587632,0.30601241108444
18,0.19758429998351681,0.32956696798404056
19,0.19601064997334633,0.28730352967977524
20,0.1935202503396619,0.2817299846145842
21,0.19278993279703202,0.3019358151488834
22,0.192605848946879,0.28846655372116303
23,0.19140386081510974,0.3877936891383595
24,0.19287697720912195,0.3002660274505615
25,0.19192376655917015,0.2990727151433627
26,0.19024476082094255,0.33238715678453445
27,0.19229597324325193,0.3096135664317343
28,0.18847368253815558,0.2887895893719461
29,0.18611957305862056,0.28017601288027233
30,0.18618773193128646,0.2881890899605221
31,0.18552666094995315,0.3037880071335369
32,0.1856358063797797,0.2719895847969585
33,0.18477130868742542,0.2864418129126231
34,0.18525221741968587,0.27849509980943465
35,0.18578742905970544,0.2863588391078843
36,0.18500044038218835,0.2826392923792203
37,0.18399798399017703,0.28878844694958794
38,0.18354855141332072,0.2832412901851866
39,0.18415407153867905,0.27493378188874984
40,0.18250198056620937,0.28203635000520283
41,0.18131254959490992,0.2759202362762557
42,0.18426966994039473,0.36711889174249435
43,0.18157240854155632,0.30203204850355786
44,0.18199275049471086,0.2855348702934053
45,0.178752667769309,0.31325041668282616
46,0.1774641897409193,0.2831575704945458
47,0.1804022999540452,0.28637340002589756
48,0.18479521649499092,0.2740965295169089
49,0.17854725420475007,0.2785724194513427
50,0.1775161341313393,0.27137284477551776
51,0.17659472784688396,0.278502198557059
52,0.1760512577910577,0.2708418857720163
53,0.17511666022962138,0.27377868195374805
54,0.1747387194825757,0.26937278028991485
55,0.1744124936480676,0.2659160304400656
56,0.17448237942111108,0.27664897673659855
57,0.17538881407630058,0.2841201002399127
58,0.1731266164010571,0.2782260477542877
59,0.17530261508880124,0.2726555359032419
60,0.17397935188585711,0.2828848568929566
61,0.1731054280073412,0.2654159963130951
62,0.17362017439257715,0.26590240167246926
63,0.1718199186748074,0.27534525510337615
64,0.17172568844210717,0.2772802743646834
65,0.1710460488834689,0.25522909810145694
66,0.17053652059647345,0.2608855805463261
67,0.16979223864693796,0.3127674046489928
68,0.1681500308936642,0.2724299257000287
69,0.1692339183822755,0.2731965473956532
70,0.16827069097949612,0.2736802183919483
71,0.1685417406981991,0.2938090306189325
72,0.16675904633537417,0.26061181558503044
73,0.1671023904315887,0.25958037624756497
74,0.16580166970529864,0.26646807458665633
75,0.17102997197258857,0.27932440986235935
76,0.16878197289282276,0.2597332273920377
77,0.16558108483591388,0.263173661298222
78,0.16581130095066562,0.2659817429052459
79,0.16500531300421684,0.27458442250887555
80,0.16355834737900765,0.2658006391591496
81,0.1642639490865892,0.25761663168668747
82,0.16564342667979579,0.2724594920873642
83,0.16286464746921292,0.2743125533064206
84,0.16292779051488446,0.27368733783562976
85,0.1617621676575753,0.2687165074878269
86,0.16206542589972095,0.3006856011019813
87,0.1641051402976436,0.2692251139216953
88,0.16164134375510678,0.25202682862679165
89,0.16382133720382566,0.26654359698295593
90,0.16138344556093215,0.27026605357726413
91,0.15935411751270295,0.2628569346335199
92,0.15908469971149197,0.26912806928157806
93,0.1588138290951329,0.25053293340735966
94,0.15923286234178852,0.2577695349852244
95,0.15872017731589655,0.2472363602783945
96,0.15796931544619222,0.28110536601808334
97,0.15786340871164875,0.2629837600721253
98,0.15766187329446116,0.25809401936001247
99,0.1567450491651412,0.25306616226832074
100,0.15652042483129808,0.2546151429414749
101,0.1561716531553576,0.26169424255688983
102,0.15989593329929536,0.24928978871968058
103,0.15744866214452252,0.26236599849330056
104,0.15574757879780185,0.2641192567017343
105,0.1548262956161653,0.24077676153845257
106,0.15546722099665672,0.2549244852529632
107,0.1539803558780301,0.258455285595523
108,0.153794185144286,0.24970752000808716
109,0.15339670883071038,0.2696678075525496
110,0.15265269135275195,0.2931465639008416
111,0.15243655548941704,0.2647993564605713
112,0.15231195380610804,0.26178282996018726
113,0.15246599427153987,0.25654492610030705
114,0.15041513000765155,0.24417626568012768
115,0.1499492201112932,0.2577662054035399
116,0.15020698217615006,0.24168339495857558
117,0.14950857556635333,0.29590266280704075
118,0.15148800126006526,0.2564260905815495
119,0.14915239022624108,0.2557053549422158
120,0.14855079376889813,0.24963165571292242
121,0.14980149557513575,0.29004764556884766
122,0.15067468324015218,0.2733354998959435
123,0.14694438841073743,0.25096260673469967
124,0.147722977207553,0.2450751786430677
125,0.1503493951693658,0.25160400652223164
126,0.1471158756844459,0.24476989855368933
127,0.14562584041587767,0.24331272103720242
128,0.14527629834990347,0.24386591712633768
129,0.1454635705198011,0.2467991788354185
130,0.14525366963878755,0.26893742630879086
131,0.14481297024796086,0.2570482674572203
132,0.1444312345597052,0.24701634380552503
133,0.14391471459980934,0.23742326038579145
134,0.1433371502545572,0.24990450590848923
135,0.14555419880536294,0.3027573906713062
136,0.14477782778201564,0.2432779156499439
137,0.14310677609136027,0.259926154381699
138,0.1417200633114384,0.2713233116600249
139,0.1429638568912783,0.24216310514344108
140,0.14179427791987695,0.2376860479513804
141,0.14054431674941895,0.2447589627570576
142,0.14031635941036286,0.24561848656998742
143,0.14053551573907175,0.24786354353030524
144,0.14187699272747964,0.24614470700422922
145,0.14195252253163246,0.29171862618790734
146,0.13935373805222973,0.2537413289149602
147,0.13958843052387238,0.24846526069773567
148,0.1382182563504865,0.2593720348344909
149,0.13890286631161167,0.2461329789625274
150,0.13809590666524826,0.2638899940583441
151,0.14001731790842548,0.24368395283818245
152,0.13700732415722264,0.24233475575844446
153,0.1371551499732079,0.2695429449280103
154,0.13719862122689525,0.2515159812238481
155,0.13676538520282314,0.274732817378309
156,0.13634805371684414,0.2432335681385464
157,0.13555503703894153,0.2399266842338774
158,0.13599136962044622,0.2508706682258182
159,0.13591034373929423,0.2511199365059535
160,0.1362745438371935,0.2749113721979989
161,0.134791134345916,0.29519711765978074
162,0.1348544137612466,0.24547572765085432
163,0.1340966286678468,0.23929608571860525
164,0.13331221885258152,0.23877867890728843
165,0.1337158415106035,0.2414359152317047
166,0.1335831612829239,0.24549905707438788
167,0.1327671810503929,0.23605436169438893
168,0.13392660834135547,0.25590527719921535
169,0.13232148616544662,0.24448508769273758
170,0.13195170457324673,0.25064273923635483
171,0.13191109357341643,0.2435397365027004
172,0.13103960257384084,0.27308204687303966
173,0.13143829761012907,0.2432386784089936
174,0.13080299472616566,0.23540478075544038
175,0.1314601227160423,0.2622852664854791
176,0.1317939417977487,0.2398188834389051
177,0.1306020793414885,0.25605660097466576
178,0.1304253914183186,0.2701347760028309
179,0.13031907120058614,0.26285615894529557
180,0.1294331363131923,0.23063193737632698
181,0.1287159756306679,0.23501152814262444
182,0.12849990634187575,0.23773506904641786
183,0.12864138440739725,0.23511820452080834
184,0.12835896178599326,0.24477222727404702
185,0.127779121696949,0.23723367104927698
186,0.1276056265158038,0.23136965495844683
187,0.12676111224197573,0.2412038760052787
188,0.1278169477658887,0.24784989903370538
189,0.1275088547698913,0.2834492400288582
190,0.12730158759701637,0.23698946398993334
191,0.12634195411397564,0.23449364780551857
192,0.12585611631793361,0.2325367962734567
193,0.1251633101413327,0.22863739873800012
194,0.1257995392045667,0.2556923321551747
195,0.12579924853578692,0.26059859577152467
196,0.1251151886678511,0.24661055621173647
197,0.1247401038004506,0.23452220174173513
198,0.12474963530417411,0.22925798553559515
199,0.12406465805345966,0.24388586957421568
200,0.1254307962713703,0.23179051362805897
201,0.12407123508953279,0.24586235731840134
