Epoch,Train Loss,Train Unlabel Loss,Train Consistency Loss,Validation Loss
1,0.3651244963369062,0.11001717878075747,0.004911990474479703,0.4951283749606874
2,0.2714498891945808,0.10786749250613727,0.0041114567098422695,0.43150663044717574
3,0.2739257861529627,0.09572282914931958,0.00349778168154164,0.4129178739256329
4,0.258898084682803,0.09037483810232236,0.004572800521810467,0.3965420242812898
5,0.24556982603765304,0.08620648005833993,0.0024846829079951233,0.44274545543723637
6,0.24091539440616486,0.08104106571811896,0.003546317840496508,0.38382043606705135
7,0.2330446828757563,0.0756874399116406,0.003965194494678424,0.38693319509426755
8,0.22897273975033913,0.07144432612336599,0.004022338105222354,0.3845703800519307
9,0.22931817058593995,0.0791292925293629,0.0034372052930008905,0.41047971116171944
10,0.23556341509665213,0.06879568426654889,0.004919179876406605,0.39316222154431874
11,0.22466356417825145,0.06311726120228951,0.00545770379428107,0.3594779248038928
12,0.2167101413011551,0.05774475367596516,0.005175144257597052,0.34728165053659016
13,0.21363985259686746,0.05487517290390455,0.005079146986827254,0.3368218210008409
14,0.2107485814440635,0.05440130503131793,0.005224027280480816,0.3588048277629746
15,0.20732396427662142,0.051639281327907856,0.005260645798765696,0.3941980517572827
16,0.21081534085735198,0.052011162873644094,0.005276862281159713,0.35553648736741805
17,0.20605767321202062,0.04950282279975139,0.005465122989307229,0.3318478051159117
18,0.2052207976579666,0.049155302087848005,0.005356292333453893,0.3975728866126802
19,0.20947161307257992,0.05586235173619711,0.00517402717557091,0.36744329664442277
20,0.20895362871308482,0.04551835108834964,0.005876550271820564,0.348787408736017
21,0.20408699685527432,0.05225869637842362,0.005258764229858151,0.3709102272987366
22,0.2072827926566524,0.04532310997064297,0.005222850597391908,0.3408002356688182
23,0.2011133780402522,0.04374151797248767,0.005514418158250359,0.3623172541459401
24,0.19889289332974341,0.04417414175203213,0.005215958065281694,0.338392640153567
25,0.1984288557883232,0.04138658046722412,0.004959719642423667,0.3158005177974701
26,0.1954266103044633,0.043037090622461756,0.005096318382913104,0.31414224124617046
27,0.19553169944593984,0.042021619901061055,0.00492303273282372,0.33564867410394883
28,0.19718120309614365,0.0389697051105591,0.005167047808376643,0.3307086229324341
29,0.19528599516037973,0.03992163020257766,0.00511738512163552,0.30308007241951096
30,0.19370880482658262,0.03969347233382555,0.004806193272368266,0.3071071373091804
31,0.19325746903496405,0.038179317345986,0.0048982246563984795,0.3009992291529973
32,0.19335847275872384,0.03684288180218293,0.004949281783774495,0.3155778530571196
33,0.19214627713926377,0.03616262089747649,0.004761095248306027,0.30765966325998306
34,0.1907696819113147,0.03682564282073424,0.004583836540293235,0.3247828334569931
35,0.18913682872249235,0.03585895276986636,0.004793010014467514,0.3053591433498595
36,0.18979471431624506,0.0354550193135555,0.00486691826596283,0.3058111088143455
37,0.18880514108365581,0.034663058129640725,0.004582296881394891,0.33468498786290485
38,0.19023472214898757,0.035948133153411055,0.004642695908506329,0.33456246968772674
39,0.19203856347068662,0.03412530336242456,0.0046756213029416705,0.30817417138152653
40,0.18854357263734264,0.03294943715803898,0.0045846287913333915,0.3415751771794425
41,0.18753553542398638,0.032579554001299235,0.004662774710987623,0.35119238909747863
42,0.18677595296213703,0.033330966073733106,0.004495457316247316,0.3161396053102281
43,0.18660184279564887,0.03189782819782312,0.004294398462829681,0.3289173510339525
44,0.18642581903165387,0.03336505471513822,0.00450487735036474,0.32414816154374015
45,0.186559983895671,0.03047935638863307,0.004555360424833802,0.3299570224351353
46,0.18600487814795585,0.03450042384748275,0.004540906115793265,0.313343512515227
47,0.18467326875655882,0.03221224115158503,0.0045130181054656325,0.32001149157683056
48,0.1848500047960589,0.031100966236912286,0.004324310502180686,0.3266056329011917
49,0.18386111067187402,0.031092444262825526,0.004372038652833837,0.30066855169004864
50,0.1834088433173395,0.031190143110087283,0.004373838910116599,0.2978587473432223
51,0.18251210989490632,0.031517254647154075,0.004329092478236327,0.2920595299866464
52,0.18179733176385202,0.03079945263094627,0.004314400162547827,0.3207495916220877
53,0.18356795359042383,0.02870477495285181,0.004480820779617016,0.29817098130782443
54,0.1799823941722993,0.027813359092061337,0.004177375990324295,0.299842885384957
55,0.18018181352846085,0.02817351140368443,0.004394276099852644,0.308116626408365
56,0.18144225362808475,0.030061265324743895,0.004343465436249971,0.32743538750542533
57,0.18103173173243,0.02895467851597529,0.004498445633082436,0.2865366203089555
58,0.18098413098242974,0.029361015715851233,0.004301210105992281,0.3379705225427945
59,0.1789720461253197,0.027686397459071418,0.004333382608512273,0.2977115213871002
60,0.17865324106908614,0.02661692230747296,0.004229928381167925,0.30064555091990364
61,0.17798401953712586,0.02960891302388448,0.0043520056105290465,0.30940093017286724
62,0.17893074404808781,0.02721633050017632,0.0041607776549286565,0.2932048895292812
63,0.1778410057867727,0.0267595889333349,0.004251382868880263,0.29065525862905717
64,0.17819964981848194,0.02673952986414616,0.004111684439703822,0.33167428109380936
65,0.17921683557571905,0.02734358717615788,0.004213770289117327,0.30965253959099454
66,0.17770475793269372,0.0255136081089194,0.004372361234317605,0.2898526266217232
67,0.1763639219345585,0.024800948454783513,0.004098981479182839,0.2904278230335977
68,0.17583977628138758,0.025494060565072755,0.0042598236352205275,0.29606856902440387
69,0.1744398727532356,0.025897660464621507,0.004059472321890868,0.28965939084688824
