Epoch,Train Loss,Train Consistency Loss,Validation Loss
1,0.42129126133457306,0.14115532625180024,0.49847709635893506
2,0.3374887789449384,0.1394949624171624,0.48695441749360824
3,0.31675817697278913,0.12453220715889564,0.5008206284708447
4,0.30000181957598654,0.1291277456168945,0.5047370592753092
5,0.3008607461567848,0.11546604696374674,0.4809482478433185
6,0.27890950739383696,0.10063394554532491,0.4386148701111476
7,0.26156566940969034,0.10221446122114475,0.5253630744086372
8,0.25900445109413517,0.09903396419607675,0.4636552135149638
9,0.257849355090049,0.102337163572128,0.4131967822710673
10,0.2534463252752058,0.10177417655403798,0.45944253769185806
11,0.2528257087353737,0.09634887862664003,0.44878993597295547
12,0.24672033161886275,0.10443059022610005,0.4602457847860124
13,0.24972739460006838,0.0965926934320193,0.42322733667161727
14,0.24119609969277536,0.0910869606412374,0.44079788360330796
15,0.24417083522965832,0.09277167443472606,0.4487924658589893
16,0.24292220050288785,0.0947012277176747,0.4493799888425403
17,0.24738275341449245,0.09425412599857037,0.43685262898604077
18,0.24588749610608623,0.08746001410942811,0.41833597587214577
19,0.2361221435569948,0.08473369737084095,0.42198905431562
20,0.23290943349561383,0.08476277515292167,0.421476306186782
21,0.2297269550061995,0.08042022855235981,0.41650571425755817
22,0.22960775763757768,0.08120064150828582,0.4070378343264262
23,0.2283897320109029,0.07677341745449946,0.39409394893381333
24,0.2247710338523311,0.07517391666769982,0.3829233580165439
25,0.22883221968527764,0.07951996418145987,0.4158180471923616
26,0.2292394600568279,0.07450154713140084,0.4186568376090791
27,0.22373593113114756,0.07494290903783761,0.4063762707842721
28,0.2234729335192711,0.07414674065434015,0.4197170850303438
29,0.2237953943590964,0.07264810634347109,0.3899657411707772
30,0.2209049298878639,0.06772715225815773,0.36570873028702205
31,0.21674230204474543,0.07436424121260643,0.3852463786800702
32,0.2171758694033469,0.06968126910237166,0.3852228654755486
33,0.218686443567276,0.07312402725219727,0.44133495622211033
34,0.21677976154511974,0.0712042371240946,0.3952510141664081
35,0.2184370356221353,0.06770101464711703,0.37749717632929486
36,0.2140369072075813,0.06328639124448483,0.3654941072066625
37,0.2117213011749329,0.06722881152079656,0.3666130602359772
38,0.21122226455519277,0.06967304434913855,0.38538596199618447
39,0.21394501866832857,0.060611614556266714,0.3602811164326138
40,0.20912976582204143,0.05729128592289411,0.3485770887798733
41,0.20723744861541255,0.06128055788576603,0.41173964159356224
42,0.21112997397299735,0.05894382710640247,0.3763807581530677
43,0.20810960742735093,0.06171963937007464,0.3575485605332587
44,0.2089615455558223,0.05536892007176693,0.346613057785564
45,0.2041305765028923,0.05771544082806661,0.36054833398924935
46,0.20424935250513016,0.05573341519786761,0.35104842897918487
47,0.20301814944513383,0.053715100741157165,0.3729000811775525
48,0.20440129214717495,0.059046517599087495,0.3977784473035071
49,0.2050236814445065,0.059963417826936795,0.3405841233001815
50,0.20361293967693084,0.05560343325711214,0.3782091786464055
51,0.2056597598137394,0.05777848976162764,0.3581402541862594
52,0.2045930007773061,0.053731822910217136,0.35137957831223804
53,0.20322257338031646,0.06109266103460238,0.3614528675874074
54,0.2032058359153809,0.0638889091519209,0.3943944209151798
55,0.20224863425377876,0.060939875846871966,0.36296546045276856
56,0.20365256869023846,0.054992933800587285,0.3503773576683468
57,0.20070545240756005,0.05163045886617441,0.3469460258881251
58,0.1978563210656566,0.04975027040793346,0.3348863480819596
59,0.19569075799757435,0.04624527260088004,0.33832016918394303
60,0.19689143223147237,0.04630167693472825,0.41024605598714614
61,0.19908274758246639,0.05797552658388248,0.3694339982337422
62,0.1997691613051199,0.05092475689374484,0.38633086118433213
63,0.19767774458854429,0.0453211283741089,0.33196523537238437
64,0.1935912690816387,0.05209307762292715,0.36183611469136345
65,0.1982586903918174,0.045138957580694784,0.3528940859768126
66,0.19344722292115613,0.04438342495033374,0.3349980082776811
67,0.19343692141194496,0.04432304435624526,0.34823248783747357
68,0.19214005604867013,0.04138124120923189,0.3485550590687328
69,0.19151349769484613,0.044250201634489575,0.3347572626339065
70,0.19165616996826665,0.04383929529442237,0.3615337825483746
71,0.19131219983100892,0.04414990183252555,0.3439394210775693
72,0.1913260229172245,0.04250624145452793,0.3244575866394573
73,0.18974432685682852,0.03978981553361966,0.336542675892512
74,0.1894488815338381,0.046409560310152864,0.34592551903592217
75,0.190657036439065,0.04834180001456004,0.3851705872350269
76,0.19173278395206697,0.04341529349868114,0.3344444955388705
77,0.18947931191613598,0.04351788469805167,0.37466556082169217
78,0.18931419455236004,0.04208928415408501,0.33575837562481564
79,0.18678622159265704,0.03833955304267315,0.3427838600344128
80,0.18833219457057215,0.03793512671612776,0.32160375267267227
81,0.1866400965759831,0.0445612304772322,0.36899585525194806
82,0.189550702514187,0.040685400968560805,0.3536813110113144
83,0.187017426952239,0.03584794665758426,0.33132679180966484
84,0.1840319538308728,0.035038812186282416,0.33366721206241184
85,0.1818093442147778,0.0333596160205511,0.32802245683140224
86,0.18183557785326435,0.03557036914504491,0.3456924367282126
87,0.18322768961229632,0.03438721039833931,0.34505532681941986
88,0.183243850642635,0.03829191367213543,0.3350445826848348
89,0.18442316872458303,0.03797171803621145,0.3491650198896726
90,0.1836106631063646,0.033347341475578454,0.3126950123243862
91,0.18003762066364287,0.03409983060107781,0.3631206585301293
92,0.18338788017149896,0.03314177477015899,0.36290540794531506
93,0.18305946675039106,0.033666238417992225,0.3278687364525265
94,0.1793098885205484,0.03255800624879507,0.32720396171013516
95,0.1783961243206455,0.03508460854108517,0.33536865148279404
96,0.18030369349064365,0.03350751468768487,0.31452888747056323
97,0.17785222684183427,0.031241431832313538,0.3256860383682781
98,0.17803847818605362,0.03227880075573921,0.3180750302142567
99,0.17794847142311834,0.03211021864643464,0.3315331240495046
100,0.1778774953657581,0.030855803248973992,0.31884878542688155
101,0.17667242596226354,0.03079626224935055,0.3186032681001557
102,0.17637525777662955,0.03344188020206415,0.3549505290057924
103,0.17665034032637073,0.03382937555702833,0.34346719334522885
104,0.17564255489457037,0.03085281175489609,0.31356435103548896
105,0.17359519629709183,0.03202047075789708,0.3276430567105611
106,0.17416664948386532,0.030256446565573032,0.3352948882513576
107,0.17285696220013402,0.02767893341011726,0.31063327110475963
108,0.1714865973880214,0.031270029137914,0.32642681648333866
109,0.17366140811674058,0.030491579295350957,0.3236501986781756
110,0.17132710083838432,0.02872755713760853,0.30822228060828316
111,0.1697456499261241,0.028798886073323395,0.31518176115221447
112,0.17008035211793837,0.028156655596999022,0.32893092019690406
113,0.1707767266419626,0.027028042651139773,0.3199224637614356
114,0.16954862273508503,0.02635633180347773,0.30721871223714614
115,0.16816198989268272,0.026931737506618866,0.3234037136038144
116,0.16909550361094935,0.0278175868667089,0.3164442562394672
117,0.16937437807360003,0.027457707060071137,0.3071885448363092
118,0.16836268872983995,0.025633180556962124,0.3076685137218899
