Epoch,Train Loss,Train Consistency Loss,Validation Loss
1,0.32063792713226813,0.08820949099384821,0.44369332989056903
2,0.24440539431187414,0.08133952514483378,0.43630749318334794
3,0.240009662412828,0.08130797021664106,0.43486418161127305
4,0.23869543421653008,0.08119446514890744,0.451072108414438
5,0.24701066603583674,0.06819404653058603,0.4001106570164363
6,0.2306788883862957,0.06112023311165663,0.40644273658593494
7,0.22753353407306057,0.055519603364742716,0.40417434606287217
8,0.21929071555214544,0.06021398088106742,0.41217415034770966
9,0.21766675893337495,0.059026336010832056,0.3827795717451308
10,0.22449018282275046,0.06307065607263491,0.40357433093918693
11,0.2161463567326146,0.055043023595443136,0.3645847075515323
12,0.21647327628827864,0.054082253030859506,0.37850655284192825
13,0.20970600833815914,0.05591197480949072,0.39402944180700517
14,0.2160000725138572,0.0491617835771579,0.33031779610448414
15,0.20739532584144224,0.04419250247570185,0.34535592214928734
16,0.20399084504573575,0.046304719608563645,0.329029295179579
17,0.20165949069684552,0.040965979660932836,0.32286906325154835
18,0.20117322100747015,0.039852173081957376,0.32579448653592
19,0.19739300320225378,0.039609785435291436,0.31653717243009144
20,0.19706364850844107,0.037913386022242215,0.35699455108907485
21,0.19727601822345486,0.03874817665379781,0.34705015437470543
22,0.19446544714512365,0.03415812030434608,0.32440415852599674
23,0.19313015562872732,0.03562171467794822,0.30908677809768254
24,0.19282283340730974,0.035141568430341205,0.4033864231573211
25,0.19232628883854036,0.03419539025769784,0.2943493144379722
26,0.19015760546730412,0.03249007818790583,0.30813146548138726
27,0.191493111079739,0.032826110491385826,0.32666739490297103
28,0.1895467161170898,0.03188112805096003,0.3016918185684416
29,0.19010256221217495,0.03415420546841163,0.3114168925417794
30,0.19101519738474199,0.04008834296121047,0.3725150095091926
31,0.19672355709537384,0.033168183123836154,0.32815922134452397
32,0.18914569760522534,0.0338318310964566,0.30335496448808247
33,0.18838289274323372,0.03109625056385994,0.30897530168294907
34,0.18707407001526125,0.03166056563361333,0.31710811456044513
35,0.18732616536078914,0.028659624133545617,0.2946370368202527
36,0.18386199349357235,0.030173516244842456,0.395852451523145
37,0.18656785901515716,0.029598116115308725,0.3072148768438233
38,0.18364381184501033,0.028776130997217618,0.3250155556533072
39,0.18567141323320327,0.026394226172795663,0.30257778945896363
40,0.18265647974706464,0.027622951954030073,0.31603797028462094
41,0.18275144975031576,0.029303211919390237,0.33654725717173684
42,0.18518867559971347,0.027260515595284793,0.3024304633339246
43,0.1830786072438763,0.02668396393553569,0.29246394915713203
44,0.18095009759549172,0.028856740376124016,0.31666965617073906
45,0.18217218450961575,0.028750651931533446,0.2952975862556034
46,0.1827646307406887,0.025855631452913468,0.3414587651689847
47,0.17993284896496803,0.026387587332954772,0.293645398484336
48,0.17838028842403042,0.02560941052551453,0.3043047926492161
49,0.18166530199589268,0.025207059271633626,0.3101605193482505
50,0.17765276922333625,0.024966875148507265,0.3167498997516102
51,0.17827990881858333,0.024092501086684374,0.30725305361880195
52,0.17624168876678714,0.02392417838653693,0.2987138016356362
53,0.17653379536444141,0.023496820032596587,0.2908842522237036
54,0.17596367357238646,0.024194466007443575,0.3033121046092775
55,0.17676540872743052,0.023684146785392213,0.3135423767897818
56,0.17553904441095167,0.026363831873123463,0.3980165761378076
57,0.17670725237938664,0.02288575520595679,0.31716356178124744
58,0.1749939767583724,0.021395518974615977,0.3063954214255015
59,0.1733728645309325,0.021257567047499693,0.28946736620532143
60,0.17229621328653827,0.02248314396979717,0.28963109602530795
61,0.17285564762930716,0.021752315014600752,0.3008630664812194
62,0.17199120348499666,0.021695370012177872,0.2957598840196927
63,0.17106804559307714,0.020579416720339885,0.29656052672200733
64,0.17098322222309728,0.019732107093127876,0.3206804452670945
65,0.1698949529278663,0.021787949780432078,0.30706917577319676
66,0.174695286154747,0.023679753851432065,0.30562978237867355
67,0.17036367731709634,0.021031086361752105,0.294353224337101
68,0.16947180172128062,0.02044619006606249,0.33811775719126064
69,0.17059470078637523,0.01963523683639673,0.3238811840613683
70,0.16761823402297113,0.01890419221554811,0.28679221371809643
71,0.1679925230241591,0.01882566729417214,0.29872630702124703
72,0.16629858141945256,0.020975234717703784,0.3136341936058468
73,0.16808310958646958,0.019603711775002572,0.32301948550674653
74,0.1661470800638199,0.017768168401044723,0.295305750436253
75,0.1648100277108531,0.018884920328855515,0.30851124558183884
76,0.16506718973959647,0.018862973526120187,0.3242220746146308
77,0.16520835843778425,0.02048861446002355,0.31580445832676357
78,0.16374568948822638,0.01899241671825831,0.2854861178331905
79,0.16300938773539758,0.018349250004841732,0.32043490889999604
80,0.16255831728058476,0.01797602137980553,0.31013943668868804
81,0.16286093621484696,0.01739070239261939,0.29521535916460884
82,0.16267709905101407,0.016701048841843237,0.2927020970318053
83,0.1629786402948441,0.01791415816316238,0.29511382679144543
84,0.1618933089317814,0.01728657900284116,0.3195491424865193
85,0.163666134495889,0.0165474695726656,0.3016186050242848
86,0.16127132912797312,0.018804167483288507,0.3191162712044186
87,0.16116304628310665,0.016467147779006226,0.2839839897221989
88,0.15954340552130053,0.01733036426684031,0.2897232497731845
89,0.15965427823605077,0.01608954298381622,0.30385341743628186
90,0.15885480152022455,0.01583025008440018,0.29467304713196224
91,0.15873556257255617,0.01573054244598517,0.29374367164240944
92,0.1573536175873972,0.015503748728392216,0.30807537337144214
93,0.15748991966247558,0.01780324065341399,0.3158729250232379
94,0.15716308826400388,0.015275286016269372,0.29329288336965775
95,0.15627819516005054,0.014734665533671013,0.2811882769068082
96,0.15512147166075246,0.015160362952603744,0.29340502123037976
97,0.15550471130878696,0.014801022231292265,0.2768141519692209
98,0.15531668167921805,0.014606071564440545,0.31017688910166424
99,0.15510940955531213,0.014221592913739957,0.28614090217484367
100,0.15307467286625215,0.015122850310917084,0.2968875351879332
101,0.15315333412539575,0.013525015208870173,0.30918871197435593
102,0.1521475463144241,0.014178573820166863,0.28772228128380245
103,0.15290969821714587,0.014313519867853477,0.2981460831231541
104,0.15220129422603115,0.014074959455487819,0.2954351032773654
105,0.15217134120964235,0.014283925846505624,0.28794768618212807
106,0.1520766090481512,0.013057361593326697,0.3012508095966445
107,0.150289382473115,0.012851536879315973,0.2928477782342169
108,0.15001394037277468,0.013079419603141455,0.30217210037840736
109,0.14929752724785958,0.013470650392656143,0.31286264459292096
110,0.1482803634578182,0.012910592914200747,0.28749299090769553
111,0.14848041500776044,0.01279784904506344,0.28883379366662765
112,0.14853468768058284,0.0124961212850534,0.29131120691696805
113,0.14820010897613342,0.01342241818156953,0.26965934452083373
114,0.1479417014987238,0.012181532031928118,0.30213363385862774
115,0.1464650401184636,0.012097994352762516,0.29370302458604175
116,0.14695596161388583,0.012115423245212207,0.27810996688074535
117,0.14573285776761272,0.012742271876105896,0.28524362792571384
118,0.14541414783846948,0.01230757340359,0.2927813877662023
119,0.14547681952676467,0.012373589538037777,0.27992360873354805
120,0.14483780111035993,0.011625340373183673,0.29414171394374633
121,0.1445487085850008,0.012711457292047831,0.28843773901462555
122,0.14444988908306244,0.012774895647397408,0.29848916663063896
123,0.1452499372343863,0.01156135301392239,0.2871519707971149
124,0.1428673164017739,0.011591830627562909,0.29102666676044464
125,0.14247011268331158,0.010956098877180081,0.3010931122634146
126,0.14304968580122918,0.011363585192996722,0.27404095356663066
127,0.14271349849239473,0.010582908536665714,0.2827209644019604
128,0.1420543054419179,0.011448552706637062,0.2830927065677113
129,0.14178817084720058,0.011039853017204082,0.27587972208857536
130,0.1407701132758971,0.01177381484840925,0.29080652818083763
131,0.14191471708397713,0.01109722276003315,0.2831676999727885
132,0.14013017300636538,0.010277672821226028,0.287644248869684
133,0.1387747700656614,0.010495707528808943,0.28923291795783573
134,0.138952433005456,0.01038512518772712,0.28862064994043773
135,0.13843533180413709,0.009973002837684292,0.29278044982088935
136,0.14076056100668446,0.010524343369671932,0.2805342533522182
137,0.13829358345077883,0.01048130990507511,0.2813222822215822
138,0.1377311456107324,0.009780323483909552,0.30679971476395923
139,0.13816155022190463,0.009864964013775955,0.28219548612833023
140,0.13708304075464126,0.009636011583587298,0.2815246453715695
141,0.13689083216651793,0.01139561000924844,0.2927433177828789
142,0.13620531294615038,0.010161615936801984,0.2867740885251098
143,0.1355356325064936,0.0098566780368296,0.29258254998260075
144,0.1355812039106123,0.009796094729636724,0.27625537953442997
145,0.13538882958312187,0.009515506852991306,0.2894544473124875
146,0.13599446276503224,0.009085094570540464,0.29962464421987534
147,0.13413817824855928,0.009650080690446955,0.27603355298439664
148,0.13427851344308545,0.009824811649293854,0.28552018602689105
149,0.133472832412489,0.010264251567423343,0.29917803903420764
150,0.13422410372764834,0.009240613813297107,0.28722677793767715
151,0.13339920534241584,0.008845717728567811,0.29565008026030326
152,0.13251231726138823,0.012101471653351417,0.28232623802291024
153,0.13366409165243948,0.009174680322981799,0.28440993693139816
154,0.1320721009565938,0.009327470539854122,0.2757025654945109
155,0.13178739749616192,0.009201211754519207,0.284582940240701
156,0.13124491851175984,0.00889979268854054,0.28401948387424153
157,0.13146107100671336,0.008960955672395916,0.2854359240995513
158,0.13124318617966868,0.008382984096757494,0.2735789741079013
159,0.1306047486682092,0.008670013849265301,0.2710646730330255
160,0.12966576184957257,0.00880512989197786,0.2877969162331687
161,0.13023708996272856,0.008841552368651789,0.2831799690094259
162,0.12892051310308517,0.008502103585320024,0.3018680479791429
163,0.12865013552288856,0.008308750616673093,0.2803339059982035
164,0.12910267345366938,0.00835629662928673,0.27517598846720326
165,0.12878417358283073,0.008330774823060402,0.2756855549911658
166,0.12854506200359714,0.00836742681522782,0.2909674081537459
167,0.12821474805954963,0.00878444301824157,0.28974204427666134
168,0.1277337138691256,0.008401156245515897,0.2832258587910069
169,0.12745220276617233,0.0084053569759887,0.28946999336282414
170,0.12653219594109444,0.008190759407499661,0.33698635879490113
171,0.1265233804622004,0.007911472473866664,0.2713381416267819
172,0.12664444956087298,0.008272764351792061,0.28168335060278576
173,0.12582807781234864,0.008258345701660102,0.2983834536539184
174,0.1259009569402664,0.0077583376676417315,0.2822275927497281
175,0.12480592549808564,0.007886550962351836,0.27871091498268974
176,0.12529198344676726,0.008001762001703565,0.2726213025550048
177,0.12568756986048915,0.0076281348458276345,0.2755080987181928
178,0.12514052352597638,0.008054244324851495,0.2740716454055574
179,0.12481365958529134,0.007606450489793832,0.2869511937929524
180,0.12357930651595515,0.007721710814019809,0.29606495466497207
181,0.12369143044756305,0.007659540576143906,0.2913535262147586
182,0.12332520412821923,0.007430727428828295,0.2813473368684451
183,0.12335893665590594,0.00766756939701736,0.2760347185863389
184,0.12266513445684987,0.007482075250635926,0.2787927213228411
185,0.12302743052282641,0.007540143603602281,0.29254325562053257
186,0.12322033869643365,0.009518654612251199,0.30001130182709956
187,0.12296179730084635,0.007751127869750444,0.28479911800887847
