Epoch,Train Loss,Train Unlabel Loss,Train Consistency Loss,Validation Loss
1,0.35274346143968643,0.11082402404684287,0.004607590173299496,0.46062551107671523
2,0.2730264401243579,0.09641554636450914,0.005037062916045006,0.4468918442726135
3,0.25593210554892015,0.08846074050435652,0.003926212498201773,0.4183121770620346
4,0.24896518962998543,0.09151379976135034,0.004522604652895377,0.4363524549537235
5,0.24474327766126203,0.0795910268735427,0.005062220041425182,0.4122566166851256
6,0.23452224491104004,0.07846618552620595,0.0059040077317219514,0.3766287912925084
7,0.22898452233883643,0.06624293946302855,0.006203335348086861,0.40607484843995834
8,0.2237246508559873,0.0703316173587854,0.005720973086471741,0.3928473475906584
9,0.224779747090032,0.067644523571317,0.005584977033476417,0.37011077834500206
10,0.21869722873933853,0.07362189825910788,0.005490991763340739,0.36763531383540893
11,0.22468384485090934,0.06320376923451057,0.006350354929096424,0.35189488861295914
12,0.2147442090895868,0.059333484505231564,0.00607795101017333,0.3761339493923717
13,0.2123622428986334,0.05790150326031905,0.0058355259279219,0.3371278742949168
14,0.20995082288019118,0.056667915129890806,0.005958422223249307,0.40912271042664844
15,0.21506465298514213,0.058166000476250285,0.006436383401831755,0.34965260823567706
16,0.20949760771566822,0.05160242307644624,0.005830442590209154,0.33756863822539646
17,0.20540313153497636,0.04832921678630205,0.00663843211502983,0.33667898260884815
18,0.20273348525647195,0.04572512960204711,0.006179943781059522,0.32245561646090615
19,0.20259483533520853,0.0457376333956535,0.005983455511383139,0.32972659832901424
20,0.20146530232121868,0.04426592786151629,0.006387869000005034,0.34845901860131157
21,0.20045506377373973,0.04287940587561864,0.0059643276250706265,0.33017773429552716
22,0.1987781290085085,0.04152425633600125,0.005937165505467699,0.3216242599818442
23,0.19881764246571448,0.04239552511045566,0.0057298201888513105,0.3295878685182995
24,0.19684205555146742,0.04401501801151496,0.005664214627960553,0.3696816712617874
25,0.198407163927632,0.043367537598197274,0.005541024554091004,0.3702017565568288
26,0.19784789095001837,0.04441669147748214,0.00561282284414539,0.3280555663837327
27,0.1965756014470131,0.039013345224352985,0.005515635389691362,0.31770091834995484
28,0.19351539333020487,0.04116585558423629,0.005690271464677958,0.326824684937795
29,0.19330647097479914,0.040605562953994825,0.005425679966664085,0.3277667785684268
30,0.19231348028106074,0.03939770440785931,0.0051083602333584655,0.30478862838612664
31,0.1909583015787986,0.03941517879183476,0.005670522808885345,0.3330453766716851
32,0.1914182743718547,0.0377650736616208,0.0053300326869178275,0.3286490688721339
33,0.19151535841726489,0.038032302203086704,0.005262014216098648,0.31402812980943257
34,0.19120338357263997,0.03676449344135248,0.0054798883493416585,0.3385314486092991
35,0.18912448171646365,0.03790047034048117,0.005108224310410711,0.3234189798434575
36,0.18986699119690925,0.03485448154119345,0.005138898637289038,0.3031482953164313
37,0.18763703127061168,0.03521831322174806,0.0050613943594866075,0.315032700697581
38,0.18832270176179947,0.03605804302944587,0.005060829071757885,0.3212945477830039
39,0.18685246802145436,0.03460184458929759,0.004832559490862948,0.30447067734267974
40,0.189350982827525,0.03242524286302236,0.0051268547415160215,0.30254148526324165
41,0.18606093689318626,0.03300670379629502,0.0049042301861426,0.30799851897690034
