Epoch,Train Loss,Train Unlabel Loss,Validation Loss
1,0.3359770287429133,0.2372423813893245,0.4374135997560289
2,0.2497589570860709,0.21437869003185858,0.49254467255539364
3,0.2504670370971003,0.2072266067449863,0.413529622885916
4,0.23813674651807354,0.20212697363816776,0.41137009693516624
5,0.23474532510003737,0.19034760067096124,0.3882630599869622
6,0.23369907804073825,0.18694193088091338,0.4040720827049679
7,0.22680332651061397,0.1902616500854492,0.40725715458393097
8,0.22234278917312622,0.18009831332243406,0.3910648624102275
9,0.223910853266716,0.17280381574080542,0.3674674655000369
10,0.21589117194375684,0.1687282153047048,0.4401574714316262
11,0.21605863859576563,0.16635630543415364,0.38127752227915657
12,0.21308157607432335,0.16110689089848446,0.36218578699562287
13,0.21118998267958242,0.16439033620632612,0.3637159681982464
14,0.2107669116989259,0.155950700205106,0.3439858655134837
15,0.20586166362608632,0.1505328526863685,0.34632550262742573
16,0.2034742434178629,0.14889788570312354,0.3485075806578
17,0.2057962030172348,0.14491450351018173,0.33355796833833057
18,0.20158415292539905,0.14307402418209955,0.31290972977876663
19,0.19866697336396863,0.14326133659252754,0.3380015624894036
20,0.20160013504566685,0.14561931857695945,0.3577091693878174
21,0.20176137387752532,0.14155731247021602,0.30925622913572526
22,0.20003784000873565,0.14479926090974074,0.35686393164926106
23,0.19906225867809788,0.13587425500154496,0.35313113282124203
24,0.197003819288746,0.14600330980924459,0.3438530092438062
25,0.1975230607294267,0.13644746438815045,0.3799617985884349
26,0.19623941711841092,0.13675789798681554,0.37177982926368713
27,0.19768241663132943,0.13749577941802832,0.33194154418177074
28,0.1947120680924385,0.13467583243663495,0.33790017002158695
29,0.19315064674423588,0.13235813333437993,0.3182487115263939
30,0.19344157374674273,0.12795818081268898,0.3133961657683055
31,0.1925509186521653,0.12845977521859683,0.32597057935264373
32,0.19529547960527482,0.135136634684526,0.3320859269135528
33,0.19351712907514265,0.12969403175207284,0.32909734371221727
34,0.19510241371970022,0.1258374041089645,0.3622510954737663
35,0.19073202023583075,0.12427156533186252,0.3455435170067681
36,0.19004026362972876,0.12050060102572809,0.2933252155780792
37,0.18880473086910862,0.11708254619286611,0.33630737993452287
38,0.188598076182027,0.12278857082128525,0.3233954749173588
39,0.18797098417435923,0.12531317575619771,0.3058126038975186
40,0.18795303404331207,0.12034651453678424,0.3464216904507743
41,0.18632759423025191,0.11743824596588429,0.32256925768322414
42,0.18798684102873647,0.11649720439544091,0.2979049127962854
43,0.18601501353325384,0.11708515091584279,0.30497705936431885
44,0.18516047125862492,0.11678473066825133,0.3288357075717714
45,0.18697437768982303,0.11715096751084694,0.2999268118292093
46,0.1858290749211465,0.11529759019613266,0.3171644980708758
47,0.1837328645490831,0.11428558379411698,0.3154554118712743
48,0.18393218671121905,0.11371200130536006,0.3054500309129556
49,0.18971664222978776,0.11135990333098632,0.2991812605824735
50,0.18377453434851862,0.11017433737333004,0.31468406236833996
