Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5732582807540894,0.9970160722732544,0.9983611106872559,0.6358425617218018,0.5734639763832092
2,0.6515815258026123,0.9977169036865234,0.9990978837013245,0.6268485188484192,0.7148025035858154
3,0.6569163799285889,0.9977439045906067,0.9991176128387451,0.6311729550361633,0.7132272720336914
4,0.6504595279693604,0.9977738261222839,0.9992276430130005,0.603363037109375,0.7393608093261719
