Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.589652955532074,0.9972196221351624,0.9987265467643738,0.5930271148681641,0.6410542130470276
2,0.5940349102020264,0.9976908564567566,0.9993352293968201,0.5619744062423706,0.747409462928772
