Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5733867287635803,0.9970161318778992,0.9983614087104797,0.635974645614624,0.5732184648513794
2,0.6497159004211426,0.9977613687515259,0.9991807341575623,0.6140130758285522,0.724420964717865
3,0.6446626782417297,0.9977849721908569,0.9992896318435669,0.5905758142471313,0.7458336353302002
