Epoch,Train Loss,Train Unlabel Loss,Validation Loss
1,0.35672990429785945,0.1024393441484255,0.4993701759311888
2,0.2816977380744873,0.08788595085634905,0.504695980085267
3,0.2764234893744992,0.10861602381748311,0.4523908644914627
4,0.2692821866081607,0.07941947614445406,0.46973124312029946
5,0.2510380268096924,0.08201562065412016,0.43591626319620347
6,0.24685735164150116,0.07791540421107236,0.46069556805822587
7,0.2532822733925235,0.06557416170835495,0.4077515486213896
8,0.23271596470186787,0.06590299264473073,0.42448760237958694
9,0.2299899818435792,0.06220582280965412,0.42876166933112675
10,0.2316832608753635,0.059948441736838394,0.3935568630695343
11,0.2237026540502425,0.05902232229709625,0.4161807480785582
12,0.21955822437040268,0.04904539203819107,0.34527844935655594
13,0.21444927800086236,0.046813503674724526,0.3848739564418793
14,0.2114996837992822,0.04182832611396032,0.3420218096839057
15,0.20839203999888511,0.04304370831917314,0.36548782967858845
16,0.20909820871968424,0.036347044522271436,0.32911595288250184
17,0.20540017975914862,0.03690453509197516,0.3274176385667589
18,0.20281209878383144,0.036081185564398766,0.3478770363661978
19,0.20260251183663644,0.03131005573360359,0.3471631026930279
20,0.19946289821978538,0.03163528332815451,0.34074903031190235
21,0.19922620163809868,0.030417318072389152,0.3399408815635575
22,0.19842581595143965,0.031836082775364906,0.32739848477972877
23,0.19687089795066465,0.03001937587909839,0.34553971141576767
24,0.1962352247968797,0.026701685917728087,0.33030636691384846
25,0.19232112226947662,0.029822949100943172,0.376439157459471
26,0.19331178203705818,0.02758064531885526,0.3808787713448207
27,0.1934291455053514,0.027926288764266408,0.3347819166051017
28,0.19247369054825075,0.024667803910286987,0.31775396482812035
29,0.19041782694478188,0.0242396830855047,0.327724099987083
30,0.19138868749141694,0.030008378055165794,0.3175773132178519
31,0.19043604568127662,0.025998165447484043,0.3012593810757001
32,0.18782594915359252,0.0274038025561501,0.32633472979068756
33,0.18900508399932614,0.023259105818236574,0.3149380319648319
34,0.18701679754641748,0.02542935640496366,0.30768310609791016
35,0.18678847878210006,0.021605911062044257,0.3376885371075736
36,0.18679679737937066,0.024090885732542065,0.3525530935989486
37,0.18806164178156085,0.023961124010384083,0.3175189776553048
38,0.18639023698145343,0.024533638511510455,0.3109541709224383
39,0.18544055329215142,0.02142660549896605,0.3188300149308311
40,0.184471210068272,0.021904641378890064,0.3093472470839818
41,0.1886946419554372,0.021011878517182433,0.3150411273042361
42,0.18568288357027116,0.020390662802931142,0.3875236196650399
43,0.1838631228093178,0.024229764664436087,0.3383791380458408
44,0.18865598247897242,0.020502380095422268,0.295523785882526
45,0.1821951441226467,0.023021616644280797,0.31000078469514847
46,0.18187501795830266,0.019282925873994827,0.3300521315799819
47,0.18153538646236542,0.021026150761720014,0.29953017665280235
48,0.18090316114887114,0.026290534666794187,0.3506218021114667
49,0.1837341038450118,0.022323790280257955,0.2986769957674874
50,0.1796281003182934,0.01918779335477773,0.3032623438371552
51,0.1797606364373238,0.021169415072483176,0.3237190561162101
52,0.17870120492673688,0.020410809994620437,0.30246151073111427
53,0.17938699712676387,0.01923152366105248,0.3086864153544108
54,0.178088391019452,0.02151878539691953,0.3446555021736357
55,0.1780184140128474,0.019069256096640053,0.29987724042601055
56,0.1777345234347928,0.019798670347560856,0.3227572234140502
57,0.17664624375681723,0.017903541762600925,0.2992627802822325
58,0.17642247994099894,0.020635236657279378,0.3021049110425843
59,0.17814891597917004,0.0180411419886,0.29735225687424344
60,0.17482509266945623,0.016973322421750602,0.31944458352194893
61,0.1772408611351444,0.016638874295441544,0.31051381842957604
62,0.17380889759909723,0.018267156172762897,0.30372097260422176
63,0.17467800157685434,0.01641546337700942,0.3031823949681388
64,0.1729570693546726,0.01505299936980009,0.2985716280010011
65,0.17232413090044452,0.01687917798100149,0.29971177296506035
66,0.17150873224581442,0.016926125951987857,0.29665012409289676
67,0.1719921071683207,0.0179693417294937,0.3257859978410933
68,0.17255034927398927,0.017898982335977694,0.3049698124329249
69,0.17129747175401258,0.016924555249073926,0.2884454553325971
70,0.1707336235430933,0.015948262065649033,0.2889275997877121
71,0.16897546889320497,0.01553992264191894,0.30402735786305535
72,0.1687153127885634,0.016830395742812577,0.30251505722602207
73,0.16924583431213133,0.015234378823900925,0.28835148157344925
74,0.16887193860546235,0.0151161634198883,0.2856546714901924
75,0.16790386688324713,0.015453319558325936,0.2943321251206928
76,0.16705989107008903,0.01506774067221319,0.28187400185399586
77,0.16977581477934314,0.015353660811396205,0.3116382343901528
78,0.16869949948403143,0.015326809110667776,0.28521980262464947
79,0.1660791850859119,0.015324164209339549,0.33519598676098716
80,0.16600330289333098,0.014276000013684524,0.2894269526004791
81,0.16559795112379136,0.014352786683422677,0.29972726768917507
82,0.16439233403052053,0.013945611358127174,0.2896356027987268
83,0.1650782976419695,0.013783534933977267,0.3007889191309611
84,0.16387648928549983,0.013609674649641794,0.29092155562506783
85,0.16331929103020698,0.01317897911512238,0.3014865716298421
86,0.1619466895057309,0.0132463837371153,0.31338125384516186
87,0.1617299400029644,0.013712011058540904,0.2875245875782437
88,0.16175376090311236,0.01270640526405152,0.29465723699993557
89,0.1618682703664226,0.013087679412873351,0.3173719611432817
90,0.16135498016111313,0.013811190831748879,0.2906107049849298
91,0.16081975160106535,0.01358169544597759,0.2841840808590253
92,0.16352535236266352,0.013755530502428026,0.2912542124589284
93,0.1614777426565847,0.014378088362076703,0.31506842250625294
94,0.16028633425312658,0.011510027983390233,0.2706351648602221
95,0.1591879839858701,0.011759640046340577,0.27604957421620685
96,0.15920353805826556,0.011054528438869645,0.2798096541729238
97,0.1584064169276145,0.011520303402315168,0.2977569243974156
98,0.15803115290980185,0.011449729366337551,0.26570407922069234
99,0.15831652783578443,0.012093958527068882,0.3199814243449105
100,0.15816549668388982,0.011154341319685472,0.26679112472467953
101,0.15659197006494768,0.01101912240333417,0.27570585823721355
102,0.1560989312587246,0.010736538919017595,0.2639618900914987
103,0.15480473176125556,0.010049574707141695,0.27937204556332695
104,0.15464509273729016,0.010195852421662387,0.28850598053799736
105,0.15352085554792036,0.009535944746697651,0.30284765031602645
106,0.15344578604544362,0.009752402273828493,0.2745359196431107
107,0.15249502106058982,0.010487703168216874,0.28879701097806293
108,0.1521946833979699,0.010545057929394877,0.2792563670211368
