Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5717262625694275,0.9851713180541992,0.9947280883789062,0.5231912732124329,0.6733559370040894
2,0.6055341958999634,0.986494779586792,0.9959432482719421,0.530112624168396,0.7283961176872253
3,0.6100912690162659,0.9866270422935486,0.9960367679595947,0.5320338010787964,0.7338564991950989
4,0.6080366969108582,0.986453652381897,0.9958312511444092,0.5338417291641235,0.7247228622436523
