Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.7003374099731445,0.9881771206855774,0.9934933185577393,0.7291647791862488,0.6920512914657593
2,0.6884735822677612,0.9885292053222656,0.9951614737510681,0.6661105155944824,0.7320505976676941
3,0.6871297359466553,0.9884706735610962,0.9952057600021362,0.6596373319625854,0.7313416004180908
