Epoch,Train Loss,Train Unlabel Loss,Validation Loss
1,0.6971181538797194,1.855636451794551,0.5518635147147708
2,0.4708691229743342,0.5949480501505044,0.5181069225072861
3,0.3864556602893337,0.28570271455324614,0.5104476196898354
4,0.3288660085970356,0.19580004811286927,0.4728081060780419
5,0.3075377523899078,0.13485533514848122,0.5142279068628947
6,0.29380666978897585,0.10831704775874432,0.4792124695248074
7,0.2838107643588897,0.08956539350060316,0.4671274705065621
8,0.26605818156273137,0.10280304700136185,0.530720078282886
9,0.2783388261833499,0.10652210666583134,0.48062476846906876
10,0.30045168947788975,0.10227640139368864,0.5078353567255868
11,0.2772117244620477,0.09251333555349937,0.5240726470947266
12,0.2723032296665253,0.10719830072843112,0.48053990801175434
13,0.28988729955688597,0.0972813239464393,0.48294102483325535
14,0.2708120314344283,0.07508311804670553,0.45502661168575287
15,0.26132142313065065,0.06822395473718643,0.41346704959869385
16,0.25208351669772977,0.06420117888886195,0.44668066998322803
17,0.25174226981978265,0.06539056157836547,0.4332013825575511
18,0.24607727402640928,0.052092886744783476,0.4371306730641259
19,0.2367842560814273,0.04400545289883247,0.43086881438891095
20,0.23874639215007906,0.05296723877008145,0.4510771748092439
21,0.24149752826459947,0.04565050963025827,0.44920288523038227
22,0.24006771704842966,0.04442073363237656,0.43042508761088055
23,0.23548713701386606,0.03584161823472151,0.397669181227684
24,0.2272966150314577,0.03659171699904479,0.40126903023984695
25,0.23035831095710876,0.028981825766655114,0.3759550948937734
26,0.22329670825312214,0.03089728895574808,0.358874574303627
27,0.22042138086211296,0.025716238454557384,0.4164241866932975
28,0.21868080833265857,0.02947582770138979,0.36779677536752486
29,0.21909906123915027,0.03105552477332262,0.3591269676884015
30,0.21807947514518614,0.02265019085114965,0.35421579082806903
31,0.21213562921170265,0.028160168065761146,0.35803520927826565
32,0.21387805506106347,0.02504331278256499,0.36031223916345173
33,0.21224499863962973,0.028490927786781237,0.4102887362241745
34,0.21778257844909546,0.025392353391418092,0.3559557878308826
35,0.2107706516981125,0.0192340965454395,0.3295561621586482
36,0.20670865745313705,0.03731103860414945,0.39057059834400815
37,0.22252708711931782,0.021721066090349968,0.34631788978974026
38,0.21217296940665092,0.020509617202557052,0.3591075489918391
39,0.20639280282681988,0.020978605532302307,0.3342280735572179
40,0.20421556984224626,0.01857969701433411,0.3409332616461648
41,0.2041417287242028,0.023484907994190087,0.38749997814496356
42,0.20909939052597168,0.016429076580187447,0.3318320976363288
43,0.2041079012616988,0.015179820652478016,0.3445824318461948
44,0.2030505213045305,0.017682670085475995,0.33010831392473644
45,0.2013003804991322,0.016524803129812846,0.3601211773024665
46,0.20156636170802578,0.014735898174918615,0.3283444477452172
47,0.20045174110320307,0.01546024436560961,0.31785477035575443
