Epoch,Train Loss,Validation Loss
1,0.3356300970239024,0.37134136425124276
2,0.23721206841930267,0.3356966897845268
3,0.22496909008872124,0.31218622210952973
4,0.21818663997034873,0.3354010159770648
5,0.21425871099195173,0.29902545859416324
6,0.20858151162824323,0.3091472585995992
7,0.20792874165119662,0.29242172340552014
8,0.2028463415561184,0.31479983280102414
9,0.2023661498100527,0.32619792222976685
10,0.2000989407300949,0.2983536720275879
11,0.1975625059297008,0.29174572146601147
12,0.1971952659468497,0.2888083631793658
13,0.1951262213530079,0.2895253805650605
14,0.19396984606019912,0.2957163511051072
15,0.1963030417119303,0.3092179000377655
16,0.19347725741324887,0.29636867261595196
17,0.19101951074215673,0.28438954965935814
18,0.1885044950631357,0.2844597159160508
19,0.18831473723534614,0.290266763832834
20,0.18981249245905107,0.279808125562138
21,0.18882586283068503,0.28999560077985126
22,0.18811678290367126,0.2905804788072904
23,0.18809686043570117,0.2707081254985597
24,0.1839565174233529,0.271576401260164
25,0.18884623569826925,0.27804475608799195
26,0.18510108445921253,0.2841201134853893
27,0.18313627714110958,0.3005804700983895
28,0.18308598014616198,0.2891303044226434
29,0.1834105606040647,0.28271960053179
30,0.18456676929227767,0.279092266327805
31,0.18244629396546272,0.2779577448964119
32,0.18119286202615306,0.28598061369525063
33,0.18214666843414307,0.2892601605918672
34,0.1795121076606935,0.28640129417181015
35,0.1803322619968845,0.28194886445999146
36,0.1799360244504867,0.2573165363735623
37,0.17801934567189986,0.28211323502990937
38,0.18268788812621947,0.39855486320124733
39,0.18248346101853155,0.28715603053569794
40,0.17828750831465567,0.2665101844403479
41,0.17683048536700588,0.2788340407941077
42,0.17547633003803992,0.2758566116293271
43,0.17398240297071396,0.27412741879622143
44,0.17446367519517098,0.2733328690131505
45,0.17386583753170506,0.2633851253324085
46,0.1735307301244428,0.28624960283438367
47,0.17252919597010458,0.2907622870471742
48,0.17278378875024858,0.26910467942555744
49,0.17133868923110346,0.2843410869439443
50,0.17232241226780798,0.2543478575017717
51,0.17105541873362756,0.27343018021848464
52,0.16949319214590133,0.26318437026606667
53,0.16987220404609557,0.2933366249005
54,0.1701504675611373,0.2567644905712869
55,0.1697554741174944,0.2528001103136275
56,0.16899658854930633,0.2622871274749438
57,0.1673682056127056,0.2613506739338239
58,0.16728297596977604,0.27905194958051044
59,0.1652398826614503,0.26482725226216847
60,0.16522712890178926,0.24708413829406103
61,0.1648068990438215,0.34191516869597965
62,0.16350387084868648,0.2828538285361396
63,0.16496198696474876,0.2614731647902065
64,0.16458669872053208,0.2955222775538762
65,0.16270246794146875,0.2520623016688559
66,0.16321048169366775,0.2921343445777893
67,0.16321422640354402,0.2618587828344769
68,0.16220590501062332,0.2472399820884069
69,0.16092063678849128,0.25402630700005424
70,0.16011167207071858,0.24380190836058724
71,0.15989945987539908,0.26691873619953793
72,0.15869892758707846,0.2806226329671012
73,0.15994018450860054,0.2647089755369557
74,0.15830163215437243,0.2626660151614083
75,0.1573970155369851,0.25335708840025795
76,0.15832056691569665,0.2463205506404241
77,0.15672834025275323,0.263228634165393
78,0.15672258744316717,0.25877247667974895
79,0.1556819785025812,0.26062470757299
80,0.1544683268954677,0.25698987311787075
81,0.1537274597152587,0.2533399313688278
82,0.1553562539719766,0.24606924338473213
83,0.15374562466336836,0.2621825138727824
84,0.1531042315306202,0.2457690429356363
85,0.15334077530330228,0.26830072535408866
86,0.15246687050788632,0.24713633209466934
87,0.15962862800205907,0.29560788969198865
88,0.15475750714540482,0.2646062937047746
89,0.15144510850791007,0.28154220514827305
90,0.14990227361840586,0.2538000096877416
91,0.15208405025543706,0.2723429832193587
92,0.15122870879788552,0.24048718354768223
93,0.14854714159042604,0.27284713420603013
94,0.14837326700648953,0.2538088270359569
95,0.14771090904551168,0.26159751911958057
