Epoch,Train Loss,Train Unlabel Loss,Train Consistency Loss,Validation Loss
1,0.3293745845268314,0.2705905529168936,0.01030333823739336,0.503352600516695
2,0.26978286258552386,0.23913046144522154,0.009013542583068976,0.418083311030359
3,0.25799361727951803,0.216443732380867,0.010028365462158736,0.40176052803342993
4,0.24438775946264682,0.19284399770773375,0.008229463862685056,0.39019206888747937
5,0.23114833106165347,0.18051657653771913,0.009000499983533071,0.369228946891698
6,0.22616732322075517,0.1730329657976444,0.008063306781248404,0.37946618912797986
7,0.22030761657993575,0.15598986928279585,0.009472583169833971,0.35616936015360284
8,0.2132768386228073,0.16048598289489746,0.00933567789168312,0.37796983980771265
9,0.2138445457254631,0.14442869562369126,0.011127633078453632,0.3485647232243509
10,0.2071271616479625,0.14167805130665118,0.011263233466217151,0.3641937826619004
11,0.20267423757032496,0.13290600994458565,0.012697703348329434,0.3300917640779958
12,0.2001799655277372,0.1307155381028469,0.010178055399312423,0.35760530016639014
13,0.199840497855403,0.12289125243058571,0.010423255618661642,0.3493110546559999
14,0.19587160250990862,0.11976299148339492,0.01208380638406827,0.2954810762947256
15,0.1935210421609418,0.11965999064537194,0.011411861444895085,0.3413761845140746
16,0.1930072142018212,0.1155542845909412,0.010925713210151745,0.3019987534392964
17,0.1963307193799871,0.1145422223668832,0.010449681037033979,0.2878510911356319
18,0.19334268217213488,0.11342181895787899,0.011358218697401194,0.31476932628588244
19,0.18919415599194125,0.11451937716740829,0.010995146316977648,0.2906390153097384
20,0.1878492333318876,0.10740320957623996,0.010491384479861993,0.31200754371556366
21,0.18657240581109327,0.11303533900242585,0.010159545184041444,0.31338367227352026
22,0.18600038471429245,0.10556485160039021,0.01054357192837275,0.28358905243151117
23,0.18405158630603755,0.10483797353047591,0.01038878640303245,0.293941906004241
24,0.18676281306478712,0.11031655508738297,0.011257843902477851,0.33595228375810565
25,0.1850651102365503,0.10042764017215142,0.01007189809416349,0.2834893094770836
26,0.18359993988477089,0.10150857269763947,0.009850680756454285,0.26786614457766217
27,0.18230992375652572,0.10162924860532467,0.009843311344201747,0.26622645963322034
28,0.1810678042795347,0.09987804580193299,0.0104314753642449,0.2914158512245525
29,0.18247073528847257,0.09888087786160983,0.009953959916646663,0.2961699515581131
30,0.17966449073547328,0.09463172348646018,0.009913335733402234,0.297831217899467
31,0.1831087815588799,0.09708411819659747,0.01038263293986137,0.2544399987567555
32,0.1800731091539641,0.09456300219664207,0.010114695518635787,0.2871743756713289
33,0.1780898802090382,0.096435730273907,0.010081273718522145,0.282791741418116
34,0.17861993308516516,0.09310380254800503,0.009497095114336563,0.27169266884977167
35,0.17951391018243226,0.09764191279044518,0.009788175328419758,0.293005982131669
36,0.17720264606717703,0.0907549004142101,0.00948214355426339,0.26968686869650177
37,0.17737763796163641,0.09338572965218471,0.009627033956348896,0.2779527959046942
38,0.17597969819382192,0.10061120643065526,0.009355413261801004,0.30801502682945947
39,0.1774631573094262,0.09392229009133118,0.009115818601388197,0.2693091400644996
40,0.17650151958212185,0.09106512023852421,0.009783211988038741,0.278482713934147
41,0.17593479840363857,0.09504111340412727,0.009614185895770788,0.2638148760253733
42,0.17589978816140678,0.09238162350196105,0.009752871146282325,0.2576149966229092
43,0.17488711957194378,0.08882631074923736,0.009324057206798058,0.2568755463668794
44,0.17333263605113192,0.0901153299670953,0.009120699054060074,0.24665744715567792
45,0.1740833163117441,0.08938799855800775,0.009390830527991056,0.24973647793134054
46,0.1720333731404825,0.08510365852942833,0.009314981969789816,0.24363844548210953
47,0.17176910147862734,0.08572495442170364,0.009742377827373834,0.2523983105114012
48,0.17478050500298467,0.09158097666043502,0.00950678394964108,0.27705920419909735
49,0.17465022278292744,0.08578608414301506,0.0098013633933778,0.2826783873818137
50,0.17166046287126588,0.08526498365860719,0.009576125285373284,0.2504797943613746
51,0.17007427601422664,0.08439603447914124,0.009585039582676612,0.25762306853677286
52,0.1702112854966795,0.08227457564610702,0.009831586207907934,0.23646175048568033
53,0.17127308717384432,0.08537525167832008,0.009846847719297959,0.2516559592702172
54,0.1701292707292354,0.0800211435327163,0.009402236113181481,0.24106671345053296
55,0.16800994112871695,0.08177030716951077,0.009641753796201486,0.23613077966552792
56,0.1750502264586048,0.08535259503584641,0.00956991440258347,0.25445987984086527
57,0.17018722300080286,0.07993894643508472,0.009834179224876257,0.2620230976379279
58,0.16683474456630468,0.08071797513044797,0.009383611452694122,0.2515667218602065
59,0.16747110304625137,0.07800479462513557,0.009704946611936275,0.24672196715167075
60,0.16729510557536342,0.07720454495686752,0.009761952795088291,0.24632687121629715
61,0.1669881994597578,0.07742485232078113,0.009978749359456392,0.23951526076504678
62,0.1700751397056856,0.0800378666474269,0.010046546562359883,0.24083648667191015
63,0.16667009940469898,0.07951467312299289,0.010022899995629605,0.2957716195872336
64,0.1669022045345698,0.07702286484149787,0.01040214106727105,0.24009116806767203
65,0.16730162393355716,0.07774498714850499,0.010400914587080479,0.2346505972020554
66,0.1668737190933043,0.07431386095973161,0.010408883771071067,0.2383760785063108
67,0.1656369086768892,0.07562743213314277,0.009830165582780655,0.24943421374667774
68,0.16408660914298992,0.07201454072044446,0.010089828489491573,0.24384798064376367
69,0.1637601606943757,0.07097707115686856,0.010260750396320453,0.2524525956674056
70,0.16345734915871551,0.07171145883890298,0.01023166526395541,0.24945186078548431
71,0.16357384377343642,0.07046037597151902,0.010199307678983761,0.24274626261357105
72,0.16524796796161773,0.07038710094415225,0.01063250506726595,0.2486045157367533
73,0.16468386589616968,0.07004053518176079,0.010498182418254705,0.24667190263668695
74,0.1627357048904838,0.07029658928513527,0.010923761659516739,0.2556922532843821
75,0.16233959959612954,0.07306030507271107,0.010470569921800723,0.24670365226991248
76,0.162048090123324,0.06991230610471505,0.010781289221575627,0.22869713762492844
77,0.16095707702319978,0.06649163709237026,0.011069404462782236,0.23613983099207733
78,0.15957191770059476,0.06578191885581383,0.01048551442531439,0.25081376415310486
79,0.16398982415740618,0.06834037258074833,0.01108587783976243,0.24123630604960702
80,0.16113715939187773,0.06755942994585404,0.011295849457383156,0.2445356830051451
81,0.16015876404905088,0.06294783090169613,0.011307613064463321,0.24060716570326776
82,0.15843097052136482,0.06454451296191949,0.011168025434017181,0.23821552165529944
83,0.1582804071010599,0.06521382526709484,0.011008283409934778,0.24029082601720636
84,0.15719500569185774,0.06353282298033054,0.01065229531377554,0.24119949972990787
85,0.15968056724987167,0.06734734830948022,0.011371487465042334,0.2307854802771048
86,0.15848421701342588,0.0647490846996124,0.011297778298075382,0.2382181469689716
87,0.15832870511185143,0.06392203758542354,0.01115638053474518,0.2329554022713141
88,0.15776404868001523,0.06047452069245852,0.011100071697280956,0.24313091735045114
89,0.15589521526570482,0.059302995124688514,0.011715634869268307,0.23529720441861587
90,0.15615623847441973,0.060398778663231775,0.01163370541941661,0.2645716138861396
91,0.15826906447393307,0.06158613585508787,0.011150001404950252,0.24369902276631558
92,0.15566703029300855,0.06162337901500555,0.010891482663842348,0.23790290838841235
93,0.1541638837200432,0.05831038522032591,0.011442012511766873,0.23905069945436536
