Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.6103019714355469,0.9966198205947876,0.9980731010437012,0.6601251363754272,0.5980503559112549
2,0.6548501253128052,0.9972445964813232,0.9987831115722656,0.640000581741333,0.690673291683197
3,0.6533010601997375,0.9972636103630066,0.9988393783569336,0.6276978254318237,0.6963876485824585
4,0.6545436382293701,0.9972538352012634,0.9988217353820801,0.6301589012145996,0.6963765621185303
