Epoch,Train Loss,Validation Loss
1,0.5248336493968964,0.4240086419241769
2,0.35167362651926404,0.3565700948238373
3,0.3267053080366013,0.3327486046722957
4,0.3188053940204864,0.31485743607793537
5,0.3149979101850631,0.3178726051534925
6,0.3121262731704306,0.32393451247896465
7,0.31005591280916905,0.3060969752924783
8,0.3080020527890388,0.3046125684465681
9,0.3076966037141516,0.3144198272909437
10,0.3056091139925287,0.2973758578300476
11,0.3032939738415657,0.3058560235159738
12,0.3015952788768931,0.30305566106523785
13,0.29859244886865005,0.2975762358733586
14,0.29772704205614453,0.30279191051210674
15,0.2963613385849811,0.2917131355830601
16,0.292450616968439,0.29687052965164185
17,0.2912777345231239,0.28278977956090656
18,0.2899547041730678,0.296833519424711
19,0.2883925393540808,0.27989560791424345
20,0.28577498045373473,0.29355195590427946
21,0.2854722072469427,0.2976119433130537
22,0.28520697989362354,0.2833238499505179
23,0.2833832515046952,0.28916722536087036
24,0.2825674814112643,0.28343145336423603
25,0.2817510639099365,0.27500587701797485
26,0.2810807113951825,0.2771733360631125
27,0.27973639521192994,0.28012554560388836
28,0.2796658791126089,0.280433395079204
29,0.2780000922527719,0.2897647832121168
30,0.27675299187924,0.28293158752577646
31,0.2760352137240958,0.26995243770735605
32,0.27502150928720515,0.29955637029239107
33,0.2749771260200663,0.26413015382630484
34,0.2745037814404102,0.2765079438686371
35,0.27204713415592274,0.2978873338018145
36,0.27249424508277403,0.27764277373041424
37,0.272241417397844,0.2754062073571341
38,0.2715974602293461,0.28382747513907297
39,0.2710883769583195,0.29744301097733633
40,0.26938747471951424,0.2696177533694676
41,0.26879757769564366,0.26919564604759216
42,0.26922165523184105,0.29885874901499065
43,0.2698097400208737,0.30724779622895376
44,0.26851023575092886,0.2805649851049696
45,0.26632275162859165,0.25702489486762453
46,0.2662146357779807,0.2751532196998596
47,0.2665595272754101,0.2808387109211513
48,0.26703450273960194,0.2735114310468946
49,0.2653414435843204,0.261090663926942
50,0.2650507174907847,0.28808510303497314
51,0.2647238963461937,0.2820387269769396
52,0.2628112720682266,0.28345908863203867
53,0.263169341898979,0.27754102860178265
54,0.26257567044268265,0.2761823534965515
55,0.26121313901657756,0.26804302845682415
56,0.2629183147181856,0.2795520893165043
57,0.2602523517735461,0.2564322480133602
58,0.259602666535276,0.25923967361450195
59,0.2604945114952453,0.28172556843076435
60,0.258770060349018,0.2533573423113142
61,0.2587474023408078,0.2766080839293344
62,0.2576472242461874,0.2790896211351667
63,0.2558811773011025,0.24681311420031957
64,0.2574876293222955,0.27605112535612925
65,0.2575788225265259,0.25594050117901396
66,0.2556153970195892,0.2721051446029118
67,0.25720146742272887,0.27969786524772644
68,0.25475824798675295,0.2749911333833422
69,0.2558855433413323,0.2598222664424351
70,0.2542471517907812,0.2745902453150068
71,0.2530212979367439,0.2617106629269464
72,0.2530910781723388,0.25928179706845966
73,0.252408300942563,0.2654221994536264
74,0.252050297374421,0.2497583031654358
75,0.2520312314971964,0.26072300331933157
76,0.2509777564951714,0.25563779899052214
77,0.25073437139074856,0.24377690255641937
78,0.24893212033079026,0.2606659531593323
79,0.25053430427896217,0.25606657777513775
80,0.2495425670070851,0.2606292473418372
81,0.2479314943577381,0.2583808664764677
82,0.24935614872486034,0.257156708410808
83,0.24720635566305607,0.24583379072802408
84,0.2466126452101038,0.2536618113517761
85,0.24649443937108872,0.24902862736157008
86,0.2470270499904105,0.25225122911589487
87,0.24650542786780824,0.2642975492136819
88,0.2477206733632595,0.2542240044900349
89,0.24633733167293223,0.24630618521145412
90,0.24449548537426807,0.2510381724153246
91,0.24490198683231434,0.24337885422366007
92,0.24439311090936053,0.2776459881237575
93,0.24368924124443786,0.24714753031730652
94,0.24320487456118806,0.2504836938210896
95,0.24306848074527496,0.25979005651814596
96,0.24187490787911922,0.25065890167440685
97,0.24000596302620908,0.2441358438559941
98,0.24039681985023173,0.23898421015058244
99,0.24161292073574472,0.3118647677557809
100,0.24168475923386026,0.2597933496747698
101,0.2419529065806815,0.2597490016903196
102,0.24020631135778225,0.2604854234627315
103,0.2387323370005222,0.24649770557880402
104,0.23868386637657246,0.24124351143836975
105,0.23691588228053234,0.24919451773166656
106,0.23747217084499114,0.24489535178456986
107,0.23802939501214535,0.23790381210190908
108,0.23894929315181487,0.24987287180764334
109,0.23740172164237244,0.2391937311206545
110,0.23676347922771535,0.2372847284589495
111,0.23759402207871702,0.2466298363038472
112,0.23701570357414,0.2487898596695491
113,0.235915389149747,0.2516794524022511
114,0.23434797056177828,0.24824368953704834
115,0.23445289724684776,0.24126149926866805
116,0.23460475085897647,0.2377055627959115
117,0.23435654602152237,0.25178455880710054
118,0.23481434647073138,0.23440414667129517
119,0.23388086386183474,0.2528469754116876
120,0.2341553010839097,0.23928287625312805
121,0.23352742765812165,0.23780649048941477
