Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.6106042265892029,0.9966259002685547,0.998077929019928,0.6603446006774902,0.5981208682060242
2,0.6293699741363525,0.9969245791435242,0.998227596282959,0.6918537616729736,0.6286590099334717
3,0.6332319378852844,0.9967745542526245,0.9981171488761902,0.6824330687522888,0.6119226813316345
4,0.6489858627319336,0.9969675540924072,0.998299241065979,0.6869370937347412,0.6320458054542542
5,0.6486771106719971,0.9969581961631775,0.9982967376708984,0.6861820816993713,0.6302719712257385
