Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5890451669692993,0.9972119927406311,0.9987179040908813,0.593163013458252,0.6398778557777405
2,0.6322433948516846,0.9976081848144531,0.9991275668144226,0.5971150398254395,0.7134464979171753
3,0.6367721557617188,0.9976291656494141,0.9991253018379211,0.6051785945892334,0.7157992124557495
4,0.6425726413726807,0.9977378845214844,0.9992740750312805,0.5926415920257568,0.7461510300636292
5,0.6376622319221497,0.9976792931556702,0.9992069005966187,0.5955123901367188,0.7270233035087585
