Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5886037945747375,0.9972023963928223,0.9987082481384277,0.5931820869445801,0.6387189030647278
2,0.6224732398986816,0.9975905418395996,0.9991397857666016,0.5872759222984314,0.7118568420410156
3,0.6240553855895996,0.9976745843887329,0.9992870092391968,0.567665159702301,0.7435871362686157
4,0.6282608509063721,0.9976390600204468,0.9992046356201172,0.5883635878562927,0.7252031564712524
5,0.6324481964111328,0.9976234436035156,0.9991345405578613,0.6017003059387207,0.707785427570343
