Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5735622048377991,0.9970226287841797,0.9983682632446289,0.6359827518463135,0.5742411613464355
2,0.6471031904220581,0.9976844787597656,0.9990233182907104,0.6317126154899597,0.6992111802101135
3,0.6500129103660583,0.9977129697799683,0.9990643262863159,0.6282466053962708,0.7022116184234619
4,0.6504260301589966,0.9976899027824402,0.9990198612213135,0.6372842788696289,0.696271538734436
5,0.6545395255088806,0.9977179765701294,0.999049723148346,0.6363223791122437,0.701777994632721
