Epoch,Train Loss,Validation Loss
1,0.6331303454580761,0.5833955361292913
2,0.44942848199889773,0.4782403867978316
3,0.30343191105695,0.35083884459275466
4,0.24092504928509395,0.29460254655434537
5,0.2262472493307931,0.2584789303632883
6,0.21733904693807873,0.24069542724352616
7,0.21113450413658505,0.24774558154436258
8,0.21086440483729044,0.2568582548544957
9,0.20432100423744748,0.2239923752271212
10,0.20330975034407206,0.21851509924118334
11,0.20049499635185514,0.21734527269235024
12,0.1996514033703577,0.23910927772521973
13,0.20090551816281818,0.21612170453254992
14,0.19662388144504456,0.22029543438783059
15,0.19691578142699742,0.21275646296831277
16,0.19515465916622252,0.21585228752631408
17,0.1949851223400661,0.22844264598993155
18,0.19500195348546617,0.2169000546519573
19,0.19589643769320988,0.20354225085331842
20,0.1923109146101134,0.227666841676602
21,0.18952472735018958,0.21256278799130365
22,0.1905623782958303,0.21156997520190018
23,0.19067112306753795,0.2141549868079332
24,0.1893660761770748,0.20031317036885482
25,0.18963526551212584,0.22213009343697473
26,0.18912264300244194,0.2213640849177654
27,0.1897722798443976,0.20173169443240532
28,0.18851051344757988,0.20121828008156556
29,0.18736620233172463,0.24360032608875862
30,0.18603195150693258,0.19371859442729217
31,0.18644826568308331,0.19700765036619627
32,0.18536453183208193,0.2031667736860422
33,0.18522014149597713,0.19071944860311654
34,0.1846962306471098,0.2236381654555981
35,0.18639521996180217,0.2008362733400785
36,0.1855071226755778,0.22606356212726006
37,0.18567655710946945,0.19208090293865937
38,0.18405642991974241,0.19534424405831557
39,0.18338519182233584,0.18958915770053864
40,0.18288999923637936,0.1925934381209887
41,0.18166331400473912,0.19720864697144583
42,0.18259684294462203,0.2026597926249871
43,0.18261678665876388,0.18662276634803185
44,0.18244653244813283,0.20572733134031296
45,0.18246967189368749,0.19477682274121505
46,0.18237534584034057,0.20378217502282217
47,0.18196713668959483,0.20094033961112684
48,0.18010192818584897,0.20611334706728274
49,0.17974844511066165,0.20382336985606414
50,0.1810507948909487,0.21437819130145586
51,0.182123297169095,0.20333658903837204
52,0.18099530168942043,0.22126056998968124
53,0.1798565360761824,0.19259792738235915
54,0.18021572892154966,0.193967709174523
55,0.1812119197987375,0.2009743836063605
56,0.17795647765908923,0.19706612940017992
57,0.17701775232950848,0.19467883843642014
58,0.17975011560178938,0.20011414415561235
59,0.17950167783669063,0.21689094889622468
60,0.1790030978974842,0.19102348387241364
61,0.17851708666199728,0.2169100046157837
62,0.17944717307885488,0.20135686833124894
63,0.17790815837326504,0.19304012621824557
64,0.17770027064141772,0.1923858500443972
65,0.17729604279711134,0.19629488312281096
66,0.1777045950293541,0.1886928270642574
67,0.1774626015197663,0.20626689264407524
68,0.17677634024903888,0.18484014731187087
69,0.17654084251040503,0.19295436774308866
70,0.17780987233633086,0.2092947312272512
71,0.17672400644847325,0.2041908628665484
72,0.17732714521033424,0.20637523440214303
73,0.17565880382344837,0.20364008328089347
74,0.17663373045978092,0.1862175756922135
75,0.1760518308906328,0.18692960074314705
76,0.17632721321923392,0.18313720707709974
77,0.17742781539758046,0.1824404029892041
78,0.17582294472626278,0.19456361004939446
79,0.17568390674534298,0.19394699541422036
80,0.17512275519825163,0.1817362640912716
81,0.17581627191532226,0.18344753006329903
82,0.17601002774068286,0.18679561064793512
83,0.17599193496363505,0.19984725346932045
84,0.17600838052374976,0.18291047158149573
85,0.17654813393240884,0.18216358297146285
86,0.174479797908238,0.2010093445961292
87,0.174839353845233,0.19231034184877688
88,0.17331332933335078,0.18010288305007494
89,0.17459301473129363,0.1884325398848607
90,0.17367008129755657,0.20457404049543235
91,0.17456093650488627,0.2022115679887625
92,0.17311560710271198,0.1885814191057132
93,0.17381252752883095,0.19700893587791002
94,0.1748738943820908,0.1971195059326979
95,0.17363072101558957,0.19829301077585954
96,0.17412313173214594,0.20120965918669334
97,0.17326060827998888,0.18149109070117658
98,0.17291047956262315,0.1874824699300986
99,0.17308981847904978,0.18181935124672377
100,0.17364488527888344,0.1885134967473837
101,0.17497674986010506,0.1894192065183933
102,0.17394203011478696,0.20344525461013502
103,0.17319465974966686,0.20546044982396638
104,0.1723604345605487,0.20042687138685814
105,0.17184765963327317,0.19071983087521333
106,0.172911484397593,0.20482469579348198
107,0.17179680878207798,0.196640517276067
108,0.1720644398104577,0.19187559302036578
109,0.17180070948033105,0.20609552986346757
110,0.1719700542234239,0.1879134842982659
111,0.1739841749270757,0.2054970465027369
112,0.17167096946920668,0.2032993584871292
113,0.17207268831275757,0.18572958959982946
114,0.1713315643724941,0.18296604890089768
115,0.1715195399664697,0.1912513249195539
116,0.17142141539426076,0.19555715184945327
117,0.17147363701037,0.18917175038502768
118,0.17206954807043076,0.2029223585358033
119,0.1713292006225813,0.19344336424882597
120,0.17071339580274764,0.17113047093153
121,0.1709163521726926,0.18270115955517843
122,0.1711183374126752,0.1906078583919085
123,0.1711063020995685,0.20877913328317496
124,0.17180400575910296,0.18709444655821875
125,0.17081773905527023,0.19713674256434807
126,0.1705729996874219,0.1834091658775623
127,0.17162743125643048,0.21126869722054556
128,0.17102184281462715,0.19313329744797486
129,0.1697281607559749,0.18978836731268808
130,0.169887114351704,0.17887703959758466
131,0.16997019286666598,0.16978513907927734
132,0.16967501044273375,0.18878206610679626
133,0.169886933692864,0.19512978081519788
134,0.17025583514145443,0.17472651199652597
135,0.169509776362351,0.18629672263677305
136,0.17004764214867638,0.2021274515069448
137,0.1710782236286572,0.19181679361141646
138,0.1709254169747943,0.18268282940754524
139,0.1705778322759129,0.20465555443213537
140,0.17142906267018546,0.18235116853163794
141,0.16966448660407749,0.18695837259292603
142,0.16943994171562649,0.19641118210095626
143,0.16946250661498025,0.1988238703746062
144,0.16945173740386962,0.19515404047874305
145,0.16838493446509042,0.19350600758424172
146,0.16867656601326805,0.17702061052505785
147,0.1691002539225987,0.18795825311770806
148,0.16926956077416738,0.18382499710871622
149,0.1695036788781484,0.1799771969134991
150,0.17018348830086844,0.20589982546292818
151,0.1719203673657917,0.19217889813276437
152,0.16854816128810246,0.18552969453426507
153,0.16778304541394823,0.18292434513568878
154,0.16907076629854384,0.18419220069280037
155,0.16875994446731749,0.18945114601116914
156,0.16736042527925402,0.18278565200475547
157,0.16958053977716536,0.19110817978015313
158,0.169467545407159,0.17310459854511115
159,0.1675731692995344,0.17506692558526993
160,0.1674379228836014,0.19744249547903353
161,0.1680579560143607,0.17995060980319977
162,0.16771078017495927,0.18410027944124663
163,0.16773189678788186,0.18837720270340258
164,0.16841912695339747,0.18026944364492709
165,0.16730577069379035,0.2008428774200953
166,0.16750260488617988,0.17817766677874786
167,0.1668665750395684,0.18604714423418045
168,0.16802181771823338,0.20444020514304823
169,0.16657056992962246,0.17265670173443282
170,0.1672503113746643,0.17435427525868782
171,0.16804948016291574,0.18316709422148192
172,0.16725673718111855,0.16827642631072265
173,0.16809918273772512,0.17830951569172052
174,0.16791586528221766,0.18278453671015227
175,0.16678633757290387,0.1912505219762142
