Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.4175363779067993,0.9851620197296143,0.9924826622009277,0.4427550733089447,0.436633825302124
2,0.43176209926605225,0.9854200482368469,0.9928438067436218,0.4366891384124756,0.4457968771457672
3,0.42674520611763,0.9854803681373596,0.993046760559082,0.42655789852142334,0.44628477096557617
