Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.589978039264679,0.9972253441810608,0.9987291693687439,0.5937313437461853,0.6415761113166809
2,0.6329208612442017,0.9976218938827515,0.9991125464439392,0.6027869582176208,0.7100713849067688
3,0.6426952481269836,0.9976519346237183,0.9991044402122498,0.6125788688659668,0.714989185333252
4,0.6457723379135132,0.9976692199707031,0.9991344213485718,0.6103224158287048,0.7234858870506287
5,0.641343355178833,0.9977072477340698,0.9992288947105408,0.5954717397689819,0.7337387800216675
