Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5337125062942505,0.9968475103378296,0.9983634948730469,0.6094832420349121,0.6105600595474243
2,0.653067409992218,0.9976983070373535,0.9991439580917358,0.626451313495636,0.7455061674118042
3,0.6532089710235596,0.997693657875061,0.9991285800933838,0.6264728307723999,0.7306201457977295
