Epoch,Train Loss,Train Unlabel Loss,Validation Loss
1,0.7441187539408284,3.313424157059711,0.8369645807478163
2,0.568701091504866,1.601779528286146,0.5788064201672872
3,0.48888973612939157,0.8438851651938065,0.5356174641185336
4,0.42003572737016986,0.4242147181345069,0.49777128133508897
5,0.35410809343860994,0.2309895889914554,0.5138942135704888
6,0.31435667439814535,0.13661341838862584,0.4993629455566406
7,0.28266124350409355,0.09487205257882243,0.49400686886575484
8,0.27560144739766274,0.0815340377714323,0.4679354710711373
9,0.2760792197719697,0.06545969236480154,0.486377273996671
10,0.2713689542585804,0.05727899009766786,0.4877239416042964
11,0.25991796389702826,0.054898298021567905,0.4849729571077559
12,0.2563255424461057,0.06614045620612476,0.4787515434953902
13,0.2610796663068956,0.047893872970472214,0.45734873082902694
14,0.2516363363112173,0.03974464555959339,0.47809266216225094
15,0.2441285796703831,0.049070848961887154,0.4794628173112869
16,0.24355354924355785,0.033922228375044855,0.4793669482072194
17,0.24130910904176772,0.03297786748684619,0.4578667812877231
18,0.2334433949762775,0.03161976573502888,0.48203786379761165
19,0.23962057328993275,0.03166402252795904,0.4738985316620933
20,0.23168777871516444,0.03117185221661044,0.44611139595508575
21,0.22938312195962476,0.027162791897907206,0.4267502609226439
22,0.22461854382868737,0.030167917478019775,0.4693407167991002
23,0.22985825961635958,0.025897247190384762,0.42263424893220264
24,0.2216946542263031,0.02191349216129469,0.4008297440078523
25,0.21717316498679498,0.018249487271532416,0.40116175015767414
26,0.21718497007123885,0.02068092872429153,0.49121816125180984
27,0.21660081686512117,0.020725805454118097,0.3932076361444261
28,0.2151884699060071,0.018768993590998907,0.44555430942111546
29,0.2107143271353937,0.01552780157805461,0.37919412387741935
30,0.21042735288220069,0.015704335492995124,0.4073134743505054
31,0.2086343680658648,0.014811770109783696,0.38444546858469647
32,0.20668768728933026,0.014855321780171083,0.4019418987962935
33,0.20659762053720412,0.014244098378264385,0.402842006749577
34,0.20660262290508516,0.012700237546359067,0.39912864565849304
35,0.20377048273240367,0.011440780120091918,0.3611750188801024
36,0.20170056666097333,0.010560579496719267,0.35311298569043476
37,0.2014234238093899,0.011202458221384364,0.34906161410941017
38,0.20151011972658095,0.01127593516898544,0.369424957368109
39,0.1992421753944889,0.01115401893975618,0.3437624060445362
40,0.1991532479563067,0.009042177582159638,0.3422312065958977
41,0.20129732489585878,0.010997760119726476,0.347903033097585
42,0.1972103682256514,0.009235240265969996,0.36040817615058685
43,0.1974608661666993,0.008797328043526606,0.3653968655400806
44,0.19733760279993856,0.008392941874816366,0.3502632785174582
45,0.19758871937951733,0.008028663239320335,0.34534624881214565
46,0.19562930830063358,0.008122853388119003,0.3432835704750485
47,0.19511465824419452,0.008948370176569923,0.3548486861917708
48,0.19455087021473916,0.009531036186355936,0.40982702871163684
49,0.19584661116523128,0.007836752981149955,0.3368849820560879
50,0.1926171670036931,0.007265726129686379,0.34356217251883614
51,0.19183010237832224,0.006925938737011798,0.3407786289850871
52,0.1927725980358739,0.007166786094034172,0.348639990720484
53,0.19149926179839719,0.007165305422740462,0.33377034217119217
54,0.19202651554538358,0.008001788574999766,0.34524207479423946
55,0.19296461170719517,0.007055199917648797,0.3428550809621811
56,0.1903694372984671,0.005828720623748782,0.33565693431430393
57,0.19114028100044497,0.006940480473491809,0.34892601602607304
58,0.19080887533003285,0.005701998053827201,0.32920241935385597
59,0.1899529117730356,0.005638512878921692,0.3483886420726776
60,0.1896233061628957,0.005679229127607592,0.3722124960687425
61,0.19083575116049858,0.0055297938524745405,0.3238287220398585
62,0.19002859429005653,0.0069407825965596285,0.35699548241164947
63,0.18956960660796013,0.004784866727119231,0.32543757143947816
64,0.1907487448184721,0.005834991213582132,0.37920305877923965
65,0.19049988629356507,0.006265074080463661,0.34479934473832446
66,0.18910528238742583,0.005486863510905887,0.3263554920752843
67,0.18898820848234238,0.0047255113174248,0.3277929011318419
68,0.1886173289629721,0.0045329517300200205,0.3350171455078655
69,0.1873549219100706,0.005593515666829341,0.3393540407220523
70,0.18785913961548958,0.005393866836801981,0.3402422087060081
71,0.18754861412509796,0.006372485945061983,0.34510883275005555
72,0.19023375463101172,0.005962988678062254,0.3168837966190444
73,0.18646573020565893,0.006287351098802426,0.36261848443084294
74,0.18876290677055235,0.00414152683072683,0.32840345634354484
75,0.18696138012793756,0.005318930577587984,0.33212438474098843
76,0.18763101620058859,0.006398698798401038,0.342475439939234
77,0.18502766393846082,0.004432522656355539,0.3290772967868381
78,0.18520067122674758,0.005158597071979033,0.3376370949877633
79,0.18544640281508046,0.004150786548447998,0.33496245824628407
80,0.18530520729480252,0.004610423638951033,0.32002779675854576
81,0.18417734801769256,0.004943641001338382,0.326954191757573
82,0.1852035972379869,0.004494443755981553,0.3458891486128171
83,0.18683686756318615,0.005702504948915347,0.3564678736858898
84,0.18733495925703356,0.00398849576468701,0.3254474120007621
85,0.1845770525355493,0.004511652453600064,0.33867009149657357
86,0.18479474052306144,0.0036472332962464702,0.3340287249949243
87,0.18393177332416658,0.004269131940141644,0.3437081856860055
88,0.18296964168548585,0.003360309210383212,0.3175818613833851
89,0.18456538963702418,0.003085332877083641,0.3124905286563767
90,0.18348503141633926,0.003959078941514473,0.3245193511247635
91,0.18418502355775526,0.005006165312015978,0.3270835181077321
92,0.18386587500572205,0.005166321102043857,0.3257228293352657
93,0.18386242879975226,0.004262048163977654,0.34254393561018837
94,0.1842001708284501,0.003716025936781712,0.32216327720218235
95,0.1835279821388183,0.004605791936426059,0.3200938370492723
96,0.18318063299502096,0.004502289455242293,0.3490104675292969
97,0.18351331766574613,0.00494736564376027,0.3475090555018849
98,0.18344901127199972,0.0039017520688028762,0.33000485350688297
99,0.18205147270233402,0.005113542748048254,0.3623909519778358
100,0.18441315822062954,0.003277789082621103,0.341713036927912
101,0.18255124303602402,0.004090057192471526,0.33213889516062206
102,0.18233625090891314,0.004179792073757752,0.36593593491448295
103,0.18272586339904415,0.004045080795944871,0.33698613362179863
104,0.1818082554686454,0.0040278520672987015,0.3286413757337464
105,0.18285275197798206,0.003972260149843667,0.33506609830591416
106,0.181606073341062,0.0029000864242729935,0.34442438267999226
107,0.18262913823127747,0.003000925173578055,0.31661828358968097
108,0.181794094366412,0.0032447945078551447,0.3257659441894955
109,0.18130252072888037,0.0031620874145554135,0.3775411827696694
110,0.18260606883033628,0.0028955391937178438,0.32361023955874973
111,0.18258804640462323,0.0034262966010314617,0.320629295375612
112,0.182549229937215,0.004090975873860652,0.3509147978491253
113,0.1824581342358743,0.0034365163655425217,0.3308417763974931
114,0.1808048678021277,0.0033881315498349622,0.3510976880788803
115,0.1809426405737477,0.002618204556790221,0.32690167013141846
116,0.1806908558453283,0.0031159823512375033,0.32892267405986786
117,0.18052147780695268,0.0028251450326617646,0.320758365922504
118,0.18194981476952954,0.003008346063206377,0.32812127884891296
119,0.181010280693731,0.002960228104316427,0.3301139134499762
120,0.1805978758681205,0.003809480129427317,0.3398321643471718
121,0.17929126149223698,0.0027549799212821476,0.3272550743487146
122,0.18110601257893347,0.0031998951592907797,0.33290719323688084
123,0.18074211708960994,0.0030375896629108033,0.3429170863495933
124,0.17991541768274,0.003330732784335218,0.3316799733373854
125,0.18015934228897096,0.0039938609343548506,0.3333352903525035
126,0.17989627843902958,0.003284187896339142,0.33281906528605354
127,0.18062881250535287,0.0032389218104071915,0.36408738874726826
128,0.18067800191140945,0.003356721001656969,0.33314289649327594
129,0.18044211912539698,0.0033204366792114856,0.33017684602075154
130,0.17948075561754165,0.00323897645474695,0.312688157790237
131,0.179664578553169,0.002881981991737595,0.32727812810076606
132,0.17851373601344325,0.0030487380370133274,0.33067121273941463
133,0.17937865814855022,0.0031338125181323644,0.32373830179373425
134,0.1791628292491359,0.0028919495791500517,0.33026354511578876
135,0.17919615516739507,0.0034173122131387177,0.337524864408705
136,0.1787934043715077,0.0029697356892385237,0.31093430187967086
137,0.17780508024077263,0.0027833201988276255,0.32812227722671294
138,0.17794127156657558,0.00503855969240565,0.37980141904619
139,0.1796809556022767,0.002918960350697212,0.3315657724936803
140,0.17940643795074956,0.0028061025507707636,0.3242924105789926
141,0.1784436648891818,0.00343781458871925,0.3438405816753705
142,0.17802087087785043,0.002421774495261438,0.3212291780445311
143,0.1791911934652636,0.002658457863498884,0.34232132219605976
144,0.1788252641116419,0.0024313758805637126,0.36490438878536224
145,0.17787592959019446,0.0028903692639331616,0.3261568239993519
146,0.17854926028559284,0.0031209995960006895,0.3265308597021633
147,0.17840172907998486,0.002656642178012787,0.3203488133019871
148,0.17790683431010093,0.00329393405421718,0.3386024170451694
149,0.17913309758709323,0.002490277557745171,0.3363007182876269
150,0.17830651498609973,0.0027770315582924727,0.3370228285590808
151,0.17747553327391224,0.0030253491916126854,0.3234359862075912
152,0.1781363965042176,0.002853302611544242,0.31966088629431194
153,0.17837839924520063,0.0027636607157309418,0.3415158895982636
154,0.1783147556166495,0.0023737136469445313,0.3307065549823973
155,0.17889480081296735,0.0024966074877580545,0.33986861093176735
156,0.17793754406513707,0.0023565499678902006,0.3341309842136171
157,0.17875215324663346,0.002526306687682138,0.3353375759389665
158,0.17768811670041854,0.002803660633103193,0.32142385343710583
159,0.17716060069299513,0.0027242115832885484,0.346272022359901
160,0.177725102728413,0.002480036189334224,0.3320545686615838
161,0.17660550811598377,0.0024373607884626836,0.33378033339977264
162,0.17726015102478765,0.002825731031961091,0.3235112370716201
163,0.17732105168604081,0.0022868878111931617,0.35204965786801445
164,0.17801016136523215,0.0021080816842858558,0.32135678827762604
165,0.17765659718744217,0.0025732042900610554,0.3329017551408874
166,0.1764758071591777,0.0028878450165907648,0.3438955975903405
167,0.17707412156366534,0.0023162844755342635,0.33094986114237046
168,0.17672571828288416,0.0026872414594475667,0.3395695380038685
169,0.178621954494907,0.0023129345626448808,0.31465239740080303
170,0.1764845227041552,0.002626086201812343,0.3247789417703946
171,0.17635810038735789,0.002781038638204336,0.3172071236703131
172,0.17650123748087113,0.0029470696222826677,0.32632267226775485
173,0.1760709924082602,0.00240491487404696,0.33297836946116555
174,0.17592093906094952,0.0024079864948441314,0.33904757019546294
175,0.1760646858522969,0.002267790858320001,0.3316918975777096
176,0.17616360312507998,0.002374022368989561,0.33530571228928036
177,0.17544404691265475,0.00230201798283657,0.31654394169648487
178,0.17605536618540363,0.002362672081369016,0.327827969359027
179,0.17585767719053452,0.0023280504974536598,0.34297628369596267
180,0.17705783411379783,0.002411835825668,0.31893564181195366
181,0.17524327760742556,0.002316869405584167,0.32609667297866607
182,0.1758831242399831,0.0023560490960295756,0.3323095026943419
183,0.17578578101050468,0.00231524456530283,0.32515504707892734
184,0.17533333109271143,0.0024630627569580533,0.33729402389791274
185,0.17507713735103608,0.0029090667705294554,0.3481930014159944
186,0.17504059153218424,0.0021102953102419397,0.357282854616642
187,0.175577695908085,0.00223400445690419,0.3243161729640431
188,0.17491442868786475,0.0022969598155569934,0.31006578273243374
189,0.17564331148901294,0.002216925786342472,0.3309258934524324
190,0.17536268253480233,0.0023713037004674097,0.3283901396724913
191,0.17510172840087646,0.0027761245538662797,0.3185436601440112
192,0.1739947469003739,0.0052172632143913725,0.3452601358294487
193,0.17792884092177114,0.002107323830663834,0.3382997065782547
194,0.17509492289635442,0.002006842177766173,0.33996853397952187
195,0.17472516423271547,0.001996937853223442,0.3216893606715732
196,0.17428053175249408,0.002486384016937455,0.34719862457778716
197,0.17516980690340841,0.0024319871913378492,0.31889401459031635
198,0.17444012117001317,0.0021442428000939444,0.3323369183474117
199,0.17451328654443063,0.001965322431794408,0.33437060564756393
200,0.17500552198579233,0.0022026946092449616,0.3219461904631721
201,0.17323683202266693,0.002113120260891383,0.32442646142509246
202,0.17495565452883322,0.0020325771107783785,0.3444403542412652
203,0.174170718558373,0.002301138802937677,0.3424023845129543
204,0.17422283118770968,0.0019061676474571552,0.34347191121843124
205,0.1742649011073574,0.0022793708396974303,0.32095249162779915
206,0.17581356504271106,0.0026060025430405917,0.34621014446020126
207,0.17539307628908465,0.0019814028903214344,0.32260435819625854
208,0.17370167768770647,0.001915329306148519,0.3185821423927943
209,0.17322417449566627,0.002246344639190837,0.3299769146574868
210,0.1738415248932377,0.002074010089373864,0.3295886276496781
211,0.17393281440581046,0.001817352523136398,0.3410352360871103
212,0.17416402880222567,0.0028029451495967805,0.3432997026377254
213,0.17420951310665378,0.002168867446649212,0.35742905818753773
214,0.17269190444100288,0.0018776987259195228,0.32423146069049835
215,0.172659608337187,0.002113521321798148,0.3349901843402121
216,0.17308688317575763,0.0019964038548768376,0.333118742538823
217,0.17268342500732792,0.001659782554033091,0.33082112587160534
218,0.17369698834034705,0.002200995173315396,0.3411881575981776
219,0.17334912380864542,0.0024053903585097387,0.3473960409561793
220,0.1734819822734402,0.0022458987963466866,0.3312884718179703
221,0.17448454114698594,0.0023891444054796643,0.3262758056322734
222,0.17426595303320117,0.0034940566680313127,0.34563278158505756
223,0.1739354331647196,0.0019158199056223764,0.3289709861079852
224,0.17254309510031055,0.0018668907185834225,0.353965151641104
225,0.1733667758203322,0.002012776634807739,0.3244391853610675
226,0.172305814200832,0.0018188699487718227,0.31501857605245376
227,0.17243075226583787,0.002189096192444634,0.31972458627488876
228,0.17148806404682898,0.0023218300712355617,0.3362356291876899
229,0.17362965691474178,0.0018920632124797482,0.342377891143163
230,0.17207841113690406,0.0018799404826258187,0.3211519767840703
231,0.17236011028289794,0.002060290046400674,0.3303451720211241
232,0.17235385016087562,0.0019370688659483162,0.3216838563481967
233,0.1721877380724876,0.0020194426805297235,0.32707730680704117
234,0.1730691514668926,0.002029478724580258,0.324543328748809
235,0.17212704477771637,0.0020239556571418097,0.3468611025147968
236,0.17273379083602658,0.0017779785696842262,0.3345891916089588
237,0.17243071208077093,0.002435437694657594,0.32965657611687976
238,0.17258176832429825,0.002252775179880226,0.3309754812055164
239,0.17290382433322168,0.002501526066739841,0.33376606388224495
240,0.1726816366757116,0.0019276195430986422,0.3371434236566226
241,0.1722081869840622,0.0017040103608134973,0.35029386315080857
242,0.17149897121614024,0.0019393104518277814,0.3325273096561432
243,0.17213554324642305,0.002210413198158874,0.336012558804618
244,0.17194355687787455,0.00176856990804916,0.32868363294336533
245,0.1722899927246955,0.0020265766620666354,0.3255220452944438
246,0.17293566100059016,0.0021645353585684106,0.31937618801991147
247,0.17156396469762247,0.0019461302208187788,0.3475356159938706
248,0.17204540458417708,0.0017121366361844475,0.3360806388987435
249,0.172049222453948,0.0019424109904439715,0.34125058849652606
250,0.1725356836472788,0.0018556100827560801,0.36848696569601697
251,0.1729193982578093,0.0019199591732340987,0.32550201068321866
252,0.17098915105865847,0.0017923122998225786,0.3154200365146001
253,0.17081403415049276,0.0019272930727785697,0.3237373646762636
254,0.16996207121879825,0.0023313563597975703,0.3423658046457503
255,0.17153816838418284,0.0022816290172910235,0.3319286240471734
256,0.17073826895606134,0.0018961163776744481,0.33279405037562054
257,0.17097032925774974,0.0020754488207825016,0.3292631424135632
258,0.17115287723079806,0.0018377349023585734,0.3314109808868832
259,0.17126912513086873,0.001676716681053538,0.3355733843313323
260,0.17112857862826317,0.0019172163959845657,0.3370141097240978
261,0.1706154453177606,0.001969463587358958,0.32746118472682106
262,0.17053544973173448,0.0019184272146642047,0.3289577571882142
263,0.17096693823414463,0.0014739454035525737,0.34774229841099846
264,0.17106230566578526,0.003213217240282456,0.36559070812331307
265,0.1706141835258853,0.001976423866479941,0.34602268205748665
266,0.17136008989426396,0.0016514728979572005,0.32584258665641147
267,0.1708604612658101,0.002127563455597619,0.3365344280997912
268,0.1701109367032205,0.001677186243519511,0.33150892953077954
269,0.1699268094954952,0.002077599798212759,0.35029953552616966
270,0.17113895339350546,0.0019608835434115936,0.32605938696198994
271,0.17034512008390118,0.0017372851421975572,0.3268508248858982
272,0.1696222347597922,0.001882844342617318,0.3190433176027404
273,0.17040834023106483,0.0020061437218986534,0.3478269775708516
274,0.17037916558404123,0.0018813109782058746,0.350935209956434
275,0.16994708680337475,0.0017876560045608683,0.348246816959646
276,0.16906955174861416,0.0018471991168790619,0.3246460308631261
277,0.1698716095378322,0.001655705736281917,0.3237317105134328
278,0.16969743678646704,0.0022643924584490774,0.32908660338984597
279,0.17058620097175722,0.0018972599253807541,0.33247802489333683
280,0.17070702650854663,0.0017735208992076957,0.3274836349818442
281,0.17001727079191514,0.0020569701471527956,0.3326602710617913
282,0.1699054801656354,0.0016734537354710958,0.3310282164149814
283,0.1695243880633385,0.00221450589141687,0.3433487473262681
284,0.17036286650165436,0.0018983945679476324,0.33316807283295524
285,0.1701807169183608,0.003247501537375881,0.38044727014170754
286,0.1725457537558771,0.001726409656997851,0.3412211628423797
287,0.17038749167996067,0.0020154916634530073,0.33125899814897114
288,0.169076047981939,0.001706009057512426,0.3205920590294732
289,0.16898967316073757,0.0017117509186905606,0.33211608396636116
290,0.16940018390455552,0.0016872940215525096,0.33611492812633514
291,0.1711592612727996,0.0022809766270928894,0.3095320380396313
292,0.17042581910087215,0.0019707382345349406,0.3414621849854787
293,0.16921030254133285,0.0017412721063010395,0.3334007461865743
294,0.16962150998653905,0.0017236335539643694,0.3220321726467874
295,0.1688955637716478,0.0013398552514643045,0.3308883731563886
296,0.1694411970915333,0.0015836265969403978,0.33510544647773105
297,0.16903004492482832,0.0017853131689860122,0.3325262864430745
298,0.1685882766400614,0.0018325712868397165,0.31982581482993233
299,0.16895559079224062,0.0014843100969143131,0.33269549906253815
300,0.16881021645761304,0.0016236033951155032,0.32768846386008793
