Epoch,Train Loss,Validation Loss
1,0.3429469107620178,0.35069182763497037
2,0.2413270955124209,0.3331403020355437
3,0.23037053952294012,0.341074144674672
4,0.22401002856992905,0.32634991738531327
5,0.21697367996938766,0.34727759328153396
6,0.21078484500608136,0.3085780003004604
7,0.2079708824234624,0.30395904762877357
8,0.20563170083107488,0.3035624813702371
9,0.20556186408765853,0.3056035497122341
10,0.20303042915559585,0.3509383847316106
11,0.20121558866193218,0.3085542751683129
12,0.19800232389280872,0.2951642299691836
13,0.19643267556544272,0.300607342686918
14,0.19595503595567518,0.28849979903962875
15,0.19325144896584173,0.2899842850036091
16,0.1914855560948772,0.3053498748275969
17,0.1922310261957107,0.2868518920408355
18,0.19094688632795886,0.29236704111099243
19,0.18942549795873703,0.2813212341732449
20,0.19224017127867668,0.29008713778522277
21,0.1886978392639468,0.2899331616030799
22,0.1867712817845806,0.28122667057646644
23,0.18712540816876197,0.2841829268468751
24,0.18712627262838424,0.29071511576573056
25,0.18512149145526272,0.28477340357171166
26,0.18511280436669628,0.2831243988540437
27,0.18519799065205358,0.28424083441495895
28,0.1842700017075385,0.2881923582818773
29,0.18430090113993614,0.2975129807988803
30,0.18412666791869747,0.2672506935066647
31,0.18528453928809013,0.2823766950103972
32,0.18265615470947758,0.28260191447205013
33,0.181910601642824,0.2637411057949066
34,0.18117101548179504,0.2607634878820843
35,0.18515493879395148,0.28876172916756737
36,0.18409678628367762,0.2731068672405349
37,0.17837480835376246,0.297677514453729
38,0.179211847339907,0.2838224081529511
39,0.17823634868667973,0.2784774808420075
40,0.17932583881962683,0.2711837755309211
41,0.17896013250274043,0.27748552792602116
42,0.1763421751799122,0.2903609433107906
43,0.17570730332405338,0.26305732337964904
44,0.17582926654046582,0.27801357126898235
45,0.17702496186379463,0.26622140324778026
46,0.1751543439203693,0.28919002662102383
47,0.1762418097065341,0.2758687486251195
48,0.1731797678816703,0.32782427138752407
49,0.17315348367537223,0.2780141565534804
50,0.17332579108976548,0.2754022578398387
51,0.17394389558222986,0.28820039249128765
52,0.1727409598327452,0.2670011992255847
53,0.17118906907496914,0.25810348573658204
54,0.17032596392016258,0.2797286891274982
55,0.16942229011366444,0.2575734108686447
56,0.17352413419754276,0.27772249198622173
57,0.17112725127127862,0.2651789320839776
58,0.1681042871167583,0.25745565940936405
59,0.16733654622108707,0.2626963547534413
60,0.17454779628784425,0.272135879430506
61,0.17006023295464054,0.2698963483174642
62,0.1676329513711314,0.28019603176249397
63,0.16686651860513996,0.2582801373468505
64,0.16589089564738735,0.31832174625661636
65,0.16468753160968905,0.2625369371639358
66,0.16413544012654213,0.25766317546367645
67,0.1635573176607009,0.25606956001785064
68,0.16466470178096526,0.2595573663711548
69,0.16325599854030917,0.24848286310831705
70,0.16343401507023841,0.24747113262613615
71,0.1623474557553568,0.26229672961764866
72,0.16149747064036707,0.25283603370189667
73,0.1611757928325284,0.2560080786546071
74,0.16225179986607643,0.2628874894645479
75,0.1605432069109332,0.2504253615107801
76,0.1592396210278234,0.254390864736504
77,0.16042311749150676,0.2963749228252305
78,0.1644872344309284,0.26183578537570107
79,0.1590299518358323,0.3042462832397885
80,0.15887651486742882,0.2646763821442922
81,0.15729310772111338,0.26440658420324326
82,0.15652560601311347,0.24889038337601554
83,0.15662784057278786,0.26440347151623833
84,0.15605608686324088,0.2541169503496753
85,0.15532170856191266,0.24368729400965902
86,0.1543015109915887,0.2544417844878303
87,0.15375389375032916,0.2550923195150163
88,0.15409553252881572,0.24526038310594028
89,0.1524869702035381,0.24687065598037508
90,0.15376720495762364,0.2606556730137931
91,0.15172699257250755,0.25182446671856773
92,0.15192887292754265,0.27965857916408116
93,0.15110469066327617,0.25724152103066444
94,0.1520876014905591,0.24866415394677055
95,0.15043230662422796,0.2508164644241333
96,0.14988868582633233,0.2387208535025517
97,0.14966695361560392,0.24072082423501545
98,0.14819394840348152,0.29254282597038483
99,0.14810988475238124,0.24816691627105078
100,0.1478209102346051,0.2539819147851732
101,0.148290180583154,0.2470091390940878
102,0.1471452514010091,0.24365594134562546
103,0.147500663851538,0.24278784543275833
104,0.1473674375203348,0.2522626382609208
105,0.14723315330282336,0.2642572091685401
106,0.1450910486040577,0.23877834156155586
107,0.1444876509808725,0.24593448721700245
108,0.14380984215005752,0.2546384988559617
109,0.14380262359496085,0.25245755248599583
110,0.1426313681467887,0.24347904158963096
111,0.14187508004326974,0.24300171352095074
112,0.14214445741907242,0.2569969900780254
113,0.141604955157926,0.27371466987662846
114,0.14201409427389022,0.24154151810540092
115,0.14077253697379943,0.23989617576201758
116,0.14102345382974993,0.2462311281512181
117,0.13914586526732292,0.23517271731462744
118,0.14025374223147669,0.2365917805582285
119,0.13913701705394252,0.23431763301293054
120,0.13791881338242562,0.23875076158179176
121,0.1385594418452632,0.2339703757315874
122,0.13762212059190196,0.24045452061626646
123,0.13749733826806468,0.2660294613904423
124,0.136383047459587,0.23482712647981113
125,0.13663617555172214,0.2398310698982742
126,0.13578270861218053,0.24220387554830974
127,0.13578561544418336,0.24892866197559568
128,0.13472537090701442,0.24019089920653236
129,0.1341500881698824,0.24451483061744106
130,0.1338846247042379,0.26365021781788933
131,0.134402774418554,0.2469924514492353
132,0.13315084908277758,0.27059227642085815
133,0.1328382802105719,0.2633926537301805
134,0.132753588787971,0.24349962712989914
135,0.13258969658805478,0.2386252446514037
136,0.1337391335156656,0.231581323262718
137,0.13160298086943165,0.24460560124781397
138,0.13146680208944506,0.24561526626348495
139,0.1313223448011183,0.24360735755827692
140,0.1300463553878569,0.23621130486329397
141,0.12953258060639905,0.23664693037668863
142,0.12996334712351523,0.24483336508274078
143,0.1296135111201194,0.23437901793254745
144,0.1283394334777709,0.24191161286499765
145,0.12754979522958879,0.23332993624111018
146,0.12845244503790332,0.2375836848384804
147,0.12801558197506013,0.23820176927579773
148,0.12774037079465006,0.2369870353076193
149,0.1279111231527021,0.2403964139521122
150,0.12708774872364537,0.260596072094308
151,0.12625302460885818,0.23686772336562475
152,0.12628536291660802,0.23281018498043218
153,0.12574297579065447,0.23049298580735922
154,0.1254240125898392,0.23991631592313448
155,0.1258603484399857,0.23983786669042376
156,0.1253195166107147,0.2317742659813828
157,0.12424020358631688,0.24293120370970833
158,0.12344789851096369,0.2325436578442653
159,0.1235000430576263,0.24187619404660332
160,0.12334130483288919,0.23659943168361983
161,0.1235679657709214,0.2589454534980986
162,0.12315075061013622,0.23601840374370417
163,0.12336435289152207,0.23677078458584017
164,0.12225154979575065,0.2613726779818535
165,0.12142831870625095,0.24331987069712746
166,0.1214407596857317,0.2352161705493927
167,0.12099537027458991,0.23965823919408852
168,0.12095480123835226,0.22880321451359326
169,0.12117569311972587,0.23398269775013128
170,0.12077188333196025,0.23334631385902563
171,0.12021004557609558,0.2373337255169948
172,0.12001905825830275,0.23254938630594146
173,0.12023644783804494,0.23744886492689452
174,0.12069323875250355,0.27458885974354214
175,0.12020933185854266,0.2573217451572418
176,0.11909750738451558,0.24312041285965177
177,0.11858926064545108,0.2351302340005835
178,0.11967299407528292,0.24036306722296608
179,0.1180708694842554,0.23815973227222761
180,0.11811437323208779,0.2332080929643578
181,0.11733933144038723,0.23129165710674393
182,0.11667542866160793,0.23638676272498238
183,0.11633540963934313,0.23709883333908188
184,0.11629363990599109,0.23880965676572588
185,0.11652019754532844,0.25966250544620884
186,0.1163414734505838,0.23611945576137966
187,0.11575092673301697,0.25113411082161796
188,0.11549166412122788,0.23616192634734842
189,0.11599108918059257,0.23846634663641453
190,0.11566914867970252,0.2474580311940776
191,0.11496204358916129,0.23730270543860066
192,0.11497319523365267,0.23616650079687437
193,0.11510216521639978,0.23983216803106996
194,0.11421320813317452,0.2303767055273056
195,0.11467977252698713,0.24176053930487898
196,0.11378707188752389,0.23772567469212744
197,0.11395847321518006,0.236656803637743
198,0.11389886631119636,0.2526395601323909
199,0.11437857838407639,0.23341646293799082
200,0.11361657409898697,0.2377933104419046
201,0.11277472910381132,0.2538556858069367
202,0.11239198258807583,0.24290870947556364
203,0.11219720715476621,0.23794690602355534
204,0.11208088825787267,0.23304255741337934
205,0.11203868009390369,0.23629363191624483
206,0.11109569005427822,0.23894786234531137
207,0.11144871831901612,0.2303007799718115
208,0.1115620794315492,0.23549547512084246
209,0.11067790778413895,0.2416038435573379
210,0.11072125353159443,0.24878133088350296
211,0.11017169447675829,0.23431972993744743
212,0.11057728663567573,0.2278799499488539
213,0.11034269957773148,0.2366292087568177
214,0.11053690054724294,0.23913590610027313
215,0.11012158634201173,0.24877558876242903
216,0.10953901030363575,0.22967562110473713
217,0.10905888835268636,0.2332217918915881
218,0.10918522222388176,0.23381946194503042
219,0.10929272049857724,0.2308843338655101
220,0.109235262582379,0.24792379389206567
221,0.10797771926849119,0.22785981754875845
222,0.1084582184591601,0.2320385082728333
223,0.10833429684562068,0.23731774660862154
224,0.10687863682546923,0.22962962153057256
225,0.10773988044069659,0.23936270342932808
226,0.10839623876156346,0.238519511392547
227,0.10885831372391792,0.22854052846216494
228,0.10781637314827211,0.2412117352295253
229,0.10710014840287548,0.23194532789703873
230,0.10688742716466226,0.23822767991158697
231,0.10625723220648305,0.2359126726579335
232,0.10614369492377004,0.2396588958799839
233,0.1072028475423013,0.23351195392509302
234,0.10615813583135605,0.23554136417806149
235,0.10663000479821236,0.23475796232620874
236,0.10630394566443659,0.23362814510862032
237,0.10515222068755857,0.2361122142109606
238,0.10610715525765572,0.22919056543873417
239,0.10542155970488826,0.23283722613834673
240,0.10494904066285779,0.23133513414197499
241,0.10474068397475828,0.23572851717472076
242,0.10463446710378893,0.23694109606246153
243,0.10428423559473407,0.23198085143748257
244,0.10480087096652677,0.23627490633063847
245,0.1038556073942492,0.23035901660720506
246,0.10455832683270977,0.23639453368054497
247,0.1050710565620853,0.24887640443113115
248,0.10460406291869379,0.24377029264966646
249,0.10421177797740505,0.24416210585170323
250,0.10438236248108648,0.2499748124844498
251,0.10346122518662483,0.22523517554832828
252,0.10368975968130173,0.23605703231361178
253,0.10313991361087368,0.23000749511023363
254,0.10256541779925746,0.23066499715463984
255,0.10262506546512727,0.2292245233224498
256,0.10263240616167746,0.23500311602320936
257,0.10268991906796732,0.250164082687762
258,0.10262255072593689,0.23016653892894587
259,0.10218643200012946,0.2346926432930761
260,0.10238670985544882,0.23357766856335932
261,0.10190447342972601,0.2392352724240886
262,0.10170812145356209,0.22945024186952245
263,0.10207985062753,0.2244325109447042
264,0.10220786039867709,0.2481002550986078
265,0.10180156081914901,0.2328576681514581
266,0.10131804645061493,0.227718157072862
267,0.10133441758732642,0.26494913299878436
268,0.10256959743076755,0.23500232015632921
269,0.1019223869327576,0.23038759113599858
270,0.10095177225528225,0.23746844681186807
271,0.10019359939521359,0.2411160525969333
272,0.10034019062595982,0.23566935076895687
273,0.10048544156935907,0.22776519859002697
274,0.10014275259548618,0.23591970652341843
275,0.10005184017842816,0.2313994284098347
276,0.10020142341813733,0.23347311353103983
277,0.10009210253915479,0.2318195596130358
278,0.09944003291668431,0.23387382345067131
279,0.0995007477460369,0.22268698985377947
280,0.0996423781398804,0.22981244480858246
281,0.09922693674602816,0.23521960609489018
282,0.09924710460247532,0.23262927246590456
283,0.09907875440774426,0.2371010429536303
284,0.09915654856351114,0.22473708395328787
285,0.09938365754581267,0.23911754238522714
286,0.09921798143656023,0.23057660864045224
287,0.09893039609155348,0.23914979646603265
288,0.09886585762423854,0.25468765281968647
289,0.09837760252337302,0.23404979540242088
290,0.09856321763607763,0.23776737921353844
291,0.0979980654293491,0.24186806711885664
292,0.09774008801867885,0.23141868691891432
293,0.09789286400041272,0.24824300491147572
294,0.0976970562531102,0.23173057505240044
295,0.09766524837863061,0.23202750066088307
296,0.0981780446825489,0.22420908469292852
297,0.09783571905666782,0.23242490531669724
298,0.09696984925577717,0.23509499182303747
299,0.09734108486483174,0.2397503662440512
300,0.09707986361557437,0.23748279818230206
