Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5897662043571472,0.997219443321228,0.9987249970436096,0.5933003425598145,0.6408295631408691
2,0.6382441520690918,0.9977555274963379,0.9992432594299316,0.6005675792694092,0.7402157783508301
