Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5495783686637878,0.9852415323257446,0.9959385991096497,0.46732771396636963,0.7018795013427734
2,0.5579899549484253,0.9851400852203369,0.9957568645477295,0.47123605012893677,0.6943138837814331
3,0.5603400468826294,0.9853619337081909,0.9960162043571472,0.46966737508773804,0.7068326473236084
4,0.556445837020874,0.9853310585021973,0.9961819648742676,0.45979195833206177,0.7113711833953857
5,0.5424745082855225,0.9851547479629517,0.9963937997817993,0.44068145751953125,0.7143457531929016
