Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5337082147598267,0.9968330264091492,0.9983506798744202,0.6089855432510376,0.6091588139533997
2,0.5146369338035583,0.9949381351470947,0.9964370727539062,0.6040704846382141,0.5405447483062744
3,0.6167581081390381,0.9975333213806152,0.9991680383682251,0.5749664306640625,0.7168834805488586
4,0.5640624165534973,0.9970906376838684,0.9987754821777344,0.554389238357544,0.6799600720405579
