Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.38745513558387756,0.9852588772773743,0.9934393763542175,0.38435396552085876,0.4454951584339142
2,0.4183777868747711,0.9856233596801758,0.9933860301971436,0.4158104658126831,0.4560452699661255
3,0.41419824957847595,0.9857663512229919,0.9936948418617249,0.40355396270751953,0.45966437458992004
4,0.4009837210178375,0.9857907295227051,0.9940192699432373,0.38162291049957275,0.45973071455955505
5,0.4104350507259369,0.9859160780906677,0.9940104484558105,0.39126506447792053,0.4662596881389618
