Iteration,F1-Score,Accuracy,Specificity,Recall,Precision
1,0.5892228484153748,0.9972133636474609,0.9987183809280396,0.5935399532318115,0.6404220461845398
2,0.6464154720306396,0.9978042840957642,0.9993497133255005,0.5866131782531738,0.7634372711181641
3,0.6460240483283997,0.9977309107780457,0.9992427825927734,0.5979165434837341,0.7353416085243225
4,0.6444812417030334,0.9977579712867737,0.9993221163749695,0.5855183005332947,0.7536872625350952
5,0.6391988396644592,0.9977632164955139,0.9993816614151001,0.5724008679389954,0.7740553021430969
